name,year,hole,yardage,round,par,score,rtp_score,sg_total,no_masters,rtp_score_grouped,time,no_masters_category,Level,Mu,Mu (no blups),P
"Merritt, Troy",2016,1,445,1,4,5,1,-0.364,1,.,12,1,2,.,0.03466,0.03466
"Merritt, Troy",2016,1,445,1,4,5,1,-0.364,1,.,12,1,1,.,0.29739,0.29739
"Merritt, Troy",2016,1,445,1,4,5,1,-0.364,1,.,12,1,0,.,0.91002,0.91002
"Merritt, Troy",2016,1,445,1,4,5,1,-0.364,1,.,12,1,-1,.,0.99775,0.99775
"Merritt, Troy",2016,2,575,1,5,5,0,-0.364,1,.,12,1,3,.,0.00084,0.00084
"Merritt, Troy",2016,2,575,1,5,5,0,-0.364,1,.,12,1,2,.,0.00677,0.00677
"Merritt, Troy",2016,2,575,1,5,5,0,-0.364,1,.,12,1,1,.,0.07435,0.07435
"Merritt, Troy",2016,2,575,1,5,5,0,-0.364,1,.,12,1,0,.,0.65746,0.65746
"Merritt, Troy",2016,2,575,1,5,5,0,-0.364,1,.,12,1,-1,.,0.98826,0.98826
"Merritt, Troy",2016,3,350,1,4,4,0,-0.364,1,.,12,1,3,.,0.00148,0.00148
"Merritt, Troy",2016,3,350,1,4,4,0,-0.364,1,.,12,1,2,.,0.01187,0.01187
"Merritt, Troy",2016,3,350,1,4,4,0,-0.364,1,.,12,1,1,.,0.12402,0.12402
"Merritt, Troy",2016,3,350,1,4,4,0,-0.364,1,.,12,1,0,.,0.77184,0.77184
"Merritt, Troy",2016,3,350,1,4,4,0,-0.364,1,.,12,1,-1,.,0.9933,0.9933
"Merritt, Troy",2016,4,240,1,3,3,0,-0.364,1,.,12,1,3,.,0.00459,0.00459
"Merritt, Troy",2016,4,240,1,3,3,0,-0.364,1,.,12,1,2,.,0.03598,0.03598
"Merritt, Troy",2016,4,240,1,3,3,0,-0.364,1,.,12,1,1,.,0.30556,0.30556
"Merritt, Troy",2016,4,240,1,3,3,0,-0.364,1,.,12,1,0,.,0.91315,0.91315
"Merritt, Troy",2016,4,240,1,3,3,0,-0.364,1,.,12,1,-1,.,0.99784,0.99784
"Merritt, Troy",2016,5,455,1,4,4,0,-0.364,1,.,12,1,3,.,0.00339,0.00339
"Merritt, Troy",2016,5,455,1,4,4,0,-0.364,1,.,12,1,2,.,0.02685,0.02685
"Merritt, Troy",2016,5,455,1,4,4,0,-0.364,1,.,12,1,1,.,0.24541,0.24541
"Merritt, Troy",2016,5,455,1,4,4,0,-0.364,1,.,12,1,0,.,0.88599,0.88599
"Merritt, Troy",2016,5,455,1,4,4,0,-0.364,1,.,12,1,-1,.,0.99707,0.99707
"Merritt, Troy",2016,6,180,1,3,3,0,-0.364,1,.,12,1,3,.,0.00275,0.00275
"Merritt, Troy",2016,6,180,1,3,3,0,-0.364,1,.,12,1,2,.,0.02188,0.02188
"Merritt, Troy",2016,6,180,1,3,3,0,-0.364,1,.,12,1,1,.,0.20869,0.20869
"Merritt, Troy",2016,6,180,1,3,3,0,-0.364,1,.,12,1,0,.,0.86305,0.86305
"Merritt, Troy",2016,6,180,1,3,3,0,-0.364,1,.,12,1,-1,.,0.99639,0.99639
"Merritt, Troy",2016,7,450,1,4,4,0,-0.364,1,.,12,1,3,.,0.00379,0.00379
"Merritt, Troy",2016,7,450,1,4,4,0,-0.364,1,.,12,1,2,.,0.02987,0.02987
"Merritt, Troy",2016,7,450,1,4,4,0,-0.364,1,.,12,1,1,.,0.26632,0.26632
"Merritt, Troy",2016,7,450,1,4,4,0,-0.364,1,.,12,1,0,.,0.89663,0.89663
"Merritt, Troy",2016,7,450,1,4,4,0,-0.364,1,.,12,1,-1,.,0.99738,0.99738
"Merritt, Troy",2016,8,570,1,5,5,0,-0.364,1,.,12,1,3,.,0.00112,0.00112
"Merritt, Troy",2016,8,570,1,5,5,0,-0.364,1,.,12,1,2,.,0.00899,0.00899
"Merritt, Troy",2016,8,570,1,5,5,0,-0.364,1,.,12,1,1,.,0.09662,0.09662
"Merritt, Troy",2016,8,570,1,5,5,0,-0.364,1,.,12,1,0,.,0.71877,0.71877
"Merritt, Troy",2016,8,570,1,5,5,0,-0.364,1,.,12,1,-1,.,0.99116,0.99116
"Merritt, Troy",2016,9,460,1,4,4,0,-0.364,1,.,12,1,3,.,0.00253,0.00253
"Merritt, Troy",2016,9,460,1,4,4,0,-0.364,1,.,12,1,2,.,0.02014,0.02014
"Merritt, Troy",2016,9,460,1,4,4,0,-0.364,1,.,12,1,1,.,0.19504,0.19504
"Merritt, Troy",2016,9,460,1,4,4,0,-0.364,1,.,12,1,0,.,0.85272,0.85272
"Merritt, Troy",2016,9,460,1,4,4,0,-0.364,1,.,12,1,-1,.,0.99608,0.99608
"Merritt, Troy",2016,10,495,1,4,5,1,-0.364,1,.,12,1,3,.,0.00439,0.00439
"Merritt, Troy",2016,10,495,1,4,5,1,-0.364,1,.,12,1,2,.,0.03446,0.03446
"Merritt, Troy",2016,10,495,1,4,5,1,-0.364,1,.,12,1,1,.,0.29615,0.29615
"Merritt, Troy",2016,10,495,1,4,5,1,-0.364,1,.,12,1,0,.,0.90954,0.90954
"Merritt, Troy",2016,10,495,1,4,5,1,-0.364,1,.,12,1,-1,.,0.99774,0.99774
"Merritt, Troy",2016,11,505,1,4,4,0,-0.364,1,.,12,1,3,.,0.00861,0.00861
"Merritt, Troy",2016,11,505,1,4,4,0,-0.364,1,.,12,1,2,.,0.06574,0.06574
"Merritt, Troy",2016,11,505,1,4,4,0,-0.364,1,.,12,1,1,.,0.45338,0.45338
"Merritt, Troy",2016,11,505,1,4,4,0,-0.364,1,.,12,1,0,.,0.95197,0.95197
"Merritt, Troy",2016,11,505,1,4,4,0,-0.364,1,.,12,1,-1,.,0.99885,0.99885
"Merritt, Troy",2016,12,155,1,3,3,0,-0.364,1,.,12,1,3,.,0.00462,0.00462
"Merritt, Troy",2016,12,155,1,3,3,0,-0.364,1,.,12,1,2,.,0.03624,0.03624
"Merritt, Troy",2016,12,155,1,3,3,0,-0.364,1,.,12,1,1,.,0.30714,0.30714
"Merritt, Troy",2016,12,155,1,3,3,0,-0.364,1,.,12,1,0,.,0.91374,0.91374
"Merritt, Troy",2016,12,155,1,3,3,0,-0.364,1,.,12,1,-1,.,0.99785,0.99785
"Merritt, Troy",2016,13,510,1,5,4,-1,-0.364,1,.,12,1,3,.,0.00057,0.00057
"Merritt, Troy",2016,13,510,1,5,4,-1,-0.364,1,.,12,1,2,.,0.00464,0.00464
"Merritt, Troy",2016,13,510,1,5,4,-1,-0.364,1,.,12,1,1,.,0.05205,0.05205
"Merritt, Troy",2016,13,510,1,5,4,-1,-0.364,1,.,12,1,0,.,0.56747,0.56747
"Merritt, Troy",2016,13,510,1,5,4,-1,-0.364,1,.,12,1,-1,.,0.98292,0.98292
"Merritt, Troy",2016,14,440,1,4,5,1,-0.364,1,.,12,1,3,.,0.00348,0.00348
"Merritt, Troy",2016,14,440,1,4,5,1,-0.364,1,.,12,1,2,.,0.02749,0.02749
"Merritt, Troy",2016,14,440,1,4,5,1,-0.364,1,.,12,1,1,.,0.24991,0.24991
"Merritt, Troy",2016,14,440,1,4,5,1,-0.364,1,.,12,1,0,.,0.88841,0.88841
"Merritt, Troy",2016,14,440,1,4,5,1,-0.364,1,.,12,1,-1,.,0.99714,0.99714
"Merritt, Troy",2016,15,530,1,5,6,1,-0.364,1,.,12,1,3,.,0.00061,0.00061
"Merritt, Troy",2016,15,530,1,5,6,1,-0.364,1,.,12,1,2,.,0.00495,0.00495
"Merritt, Troy",2016,15,530,1,5,6,1,-0.364,1,.,12,1,1,.,0.0554,0.0554
"Merritt, Troy",2016,15,530,1,5,6,1,-0.364,1,.,12,1,0,.,0.5836,0.5836
"Merritt, Troy",2016,15,530,1,5,6,1,-0.364,1,.,12,1,-1,.,0.98399,0.98399
"Merritt, Troy",2016,16,170,1,3,2,-1,-0.364,1,.,12,1,3,.,0.00222,0.00222
"Merritt, Troy",2016,16,170,1,3,2,-1,-0.364,1,.,12,1,2,.,0.01768,0.01768
"Merritt, Troy",2016,16,170,1,3,2,-1,-0.364,1,.,12,1,1,.,0.17506,0.17506
"Merritt, Troy",2016,16,170,1,3,2,-1,-0.364,1,.,12,1,0,.,0.83528,0.83528
"Merritt, Troy",2016,16,170,1,3,2,-1,-0.364,1,.,12,1,-1,.,0.99552,0.99552
"Merritt, Troy",2016,17,440,1,4,4,0,-0.364,1,.,12,1,3,.,0.0053,0.0053
"Merritt, Troy",2016,17,440,1,4,4,0,-0.364,1,.,12,1,2,.,0.04141,0.04141
"Merritt, Troy",2016,17,440,1,4,4,0,-0.364,1,.,12,1,1,.,0.33743,0.33743
"Merritt, Troy",2016,17,440,1,4,4,0,-0.364,1,.,12,1,0,.,0.92406,0.92406
"Merritt, Troy",2016,17,440,1,4,4,0,-0.364,1,.,12,1,-1,.,0.99813,0.99813
"Merritt, Troy",2016,18,465,1,4,4,0,-0.364,1,.,12,1,3,.,0.00847,0.00847
"Merritt, Troy",2016,18,465,1,4,4,0,-0.364,1,.,12,1,2,.,0.06473,0.06473
"Merritt, Troy",2016,18,465,1,4,4,0,-0.364,1,.,12,1,1,.,0.44931,0.44931
"Merritt, Troy",2016,18,465,1,4,4,0,-0.364,1,.,12,1,0,.,0.95121,0.95121
"Merritt, Troy",2016,18,465,1,4,4,0,-0.364,1,.,12,1,-1,.,0.99883,0.99883
"Merritt, Troy",2016,1,445,2,4,4,0,-0.364,1,.,12,1,3,.,0.00488,0.00488
"Merritt, Troy",2016,1,445,2,4,4,0,-0.364,1,.,12,1,2,.,0.03817,0.03817
"Merritt, Troy",2016,1,445,2,4,4,0,-0.364,1,.,12,1,1,.,0.31872,0.31872
"Merritt, Troy",2016,1,445,2,4,4,0,-0.364,1,.,12,1,0,.,0.91789,0.91789
"Merritt, Troy",2016,1,445,2,4,4,0,-0.364,1,.,12,1,-1,.,0.99796,0.99796
"Merritt, Troy",2016,2,575,2,5,5,0,-0.364,1,.,12,1,3,.,0.00057,0.00057
"Merritt, Troy",2016,2,575,2,5,5,0,-0.364,1,.,12,1,2,.,0.00463,0.00463
"Merritt, Troy",2016,2,575,2,5,5,0,-0.364,1,.,12,1,1,.,0.05203,0.05203
"Merritt, Troy",2016,2,575,2,5,5,0,-0.364,1,.,12,1,0,.,0.56737,0.56737
"Merritt, Troy",2016,2,575,2,5,5,0,-0.364,1,.,12,1,-1,.,0.98291,0.98291
"Merritt, Troy",2016,3,350,2,4,4,0,-0.364,1,.,12,1,3,.,0.00364,0.00364
"Merritt, Troy",2016,3,350,2,4,4,0,-0.364,1,.,12,1,2,.,0.02873,0.02873
"Merritt, Troy",2016,3,350,2,4,4,0,-0.364,1,.,12,1,1,.,0.25853,0.25853
"Merritt, Troy",2016,3,350,2,4,4,0,-0.364,1,.,12,1,0,.,0.89284,0.89284
"Merritt, Troy",2016,3,350,2,4,4,0,-0.364,1,.,12,1,-1,.,0.99727,0.99727
"Merritt, Troy",2016,4,240,2,3,3,0,-0.364,1,.,12,1,3,.,0.0076,0.0076
"Merritt, Troy",2016,4,240,2,3,3,0,-0.364,1,.,12,1,2,.,0.05845,0.05845
"Merritt, Troy",2016,4,240,2,3,3,0,-0.364,1,.,12,1,1,.,0.42254,0.42254
"Merritt, Troy",2016,4,240,2,3,3,0,-0.364,1,.,12,1,0,.,0.9459,0.9459
"Merritt, Troy",2016,4,240,2,3,3,0,-0.364,1,.,12,1,-1,.,0.9987,0.9987
"Merritt, Troy",2016,5,455,2,4,4,0,-0.364,1,.,12,1,3,.,0.00305,0.00305
"Merritt, Troy",2016,5,455,2,4,4,0,-0.364,1,.,12,1,2,.,0.02415,0.02415
"Merritt, Troy",2016,5,455,2,4,4,0,-0.364,1,.,12,1,1,.,0.22586,0.22586
"Merritt, Troy",2016,5,455,2,4,4,0,-0.364,1,.,12,1,0,.,0.87455,0.87455
"Merritt, Troy",2016,5,455,2,4,4,0,-0.364,1,.,12,1,-1,.,0.99674,0.99674
"Merritt, Troy",2016,6,180,2,3,3,0,-0.364,1,.,12,1,3,.,0.00425,0.00425
"Merritt, Troy",2016,6,180,2,3,3,0,-0.364,1,.,12,1,2,.,0.03338,0.03338
"Merritt, Troy",2016,6,180,2,3,3,0,-0.364,1,.,12,1,1,.,0.28933,0.28933
"Merritt, Troy",2016,6,180,2,3,3,0,-0.364,1,.,12,1,0,.,0.90679,0.90679
"Merritt, Troy",2016,6,180,2,3,3,0,-0.364,1,.,12,1,-1,.,0.99766,0.99766
"Merritt, Troy",2016,7,450,2,4,4,0,-0.364,1,.,12,1,3,.,0.00776,0.00776
"Merritt, Troy",2016,7,450,2,4,4,0,-0.364,1,.,12,1,2,.,0.0596,0.0596
"Merritt, Troy",2016,7,450,2,4,4,0,-0.364,1,.,12,1,1,.,0.4276,0.4276
"Merritt, Troy",2016,7,450,2,4,4,0,-0.364,1,.,12,1,0,.,0.94695,0.94695
"Merritt, Troy",2016,7,450,2,4,4,0,-0.364,1,.,12,1,-1,.,0.99872,0.99872
"Merritt, Troy",2016,8,570,2,5,5,0,-0.364,1,.,12,1,3,.,0.00066,0.00066
"Merritt, Troy",2016,8,570,2,5,5,0,-0.364,1,.,12,1,2,.,0.0053,0.0053
"Merritt, Troy",2016,8,570,2,5,5,0,-0.364,1,.,12,1,1,.,0.05906,0.05906
"Merritt, Troy",2016,8,570,2,5,5,0,-0.364,1,.,12,1,0,.,0.59996,0.59996
"Merritt, Troy",2016,8,570,2,5,5,0,-0.364,1,.,12,1,-1,.,0.98502,0.98502
"Merritt, Troy",2016,9,460,2,4,4,0,-0.364,1,.,12,1,3,.,0.00298,0.00298
"Merritt, Troy",2016,9,460,2,4,4,0,-0.364,1,.,12,1,2,.,0.02361,0.02361
"Merritt, Troy",2016,9,460,2,4,4,0,-0.364,1,.,12,1,1,.,0.22179,0.22179
"Merritt, Troy",2016,9,460,2,4,4,0,-0.364,1,.,12,1,0,.,0.87196,0.87196
"Merritt, Troy",2016,9,460,2,4,4,0,-0.364,1,.,12,1,-1,.,0.99666,0.99666
"Merritt, Troy",2016,10,495,2,4,5,1,-0.364,1,.,12,1,3,.,0.00379,0.00379
"Merritt, Troy",2016,10,495,2,4,5,1,-0.364,1,.,12,1,2,.,0.02992,0.02992
"Merritt, Troy",2016,10,495,2,4,5,1,-0.364,1,.,12,1,1,.,0.26666,0.26666
"Merritt, Troy",2016,10,495,2,4,5,1,-0.364,1,.,12,1,0,.,0.89679,0.89679
"Merritt, Troy",2016,10,495,2,4,5,1,-0.364,1,.,12,1,-1,.,0.99738,0.99738
"Merritt, Troy",2016,11,505,2,4,4,0,-0.364,1,.,12,1,3,.,0.00753,0.00753
"Merritt, Troy",2016,11,505,2,4,4,0,-0.364,1,.,12,1,2,.,0.0579,0.0579
"Merritt, Troy",2016,11,505,2,4,4,0,-0.364,1,.,12,1,1,.,0.42009,0.42009
"Merritt, Troy",2016,11,505,2,4,4,0,-0.364,1,.,12,1,0,.,0.94538,0.94538
"Merritt, Troy",2016,11,505,2,4,4,0,-0.364,1,.,12,1,-1,.,0.99868,0.99868
"Merritt, Troy",2016,12,155,2,3,3,0,-0.364,1,.,12,1,3,.,0.00319,0.00319
"Merritt, Troy",2016,12,155,2,3,3,0,-0.364,1,.,12,1,2,.,0.02524,0.02524
"Merritt, Troy",2016,12,155,2,3,3,0,-0.364,1,.,12,1,1,.,0.23388,0.23388
"Merritt, Troy",2016,12,155,2,3,3,0,-0.364,1,.,12,1,0,.,0.87944,0.87944
"Merritt, Troy",2016,12,155,2,3,3,0,-0.364,1,.,12,1,-1,.,0.99688,0.99688
"Merritt, Troy",2016,13,510,2,5,5,0,-0.364,1,.,12,1,3,.,0.00054,0.00054
"Merritt, Troy",2016,13,510,2,5,5,0,-0.364,1,.,12,1,2,.,0.00438,0.00438
"Merritt, Troy",2016,13,510,2,5,5,0,-0.364,1,.,12,1,1,.,0.04935,0.04935
"Merritt, Troy",2016,13,510,2,5,5,0,-0.364,1,.,12,1,0,.,0.55366,0.55366
"Merritt, Troy",2016,13,510,2,5,5,0,-0.364,1,.,12,1,-1,.,0.98195,0.98195
"Merritt, Troy",2016,14,440,2,4,3,-1,-0.364,1,.,12,1,3,.,0.00342,0.00342
"Merritt, Troy",2016,14,440,2,4,3,-1,-0.364,1,.,12,1,2,.,0.02708,0.02708
"Merritt, Troy",2016,14,440,2,4,3,-1,-0.364,1,.,12,1,1,.,0.24707,0.24707
"Merritt, Troy",2016,14,440,2,4,3,-1,-0.364,1,.,12,1,0,.,0.8869,0.8869
"Merritt, Troy",2016,14,440,2,4,3,-1,-0.364,1,.,12,1,-1,.,0.9971,0.9971
"Merritt, Troy",2016,15,530,2,5,4,-1,-0.364,1,.,12,1,3,.,0.00069,0.00069
"Merritt, Troy",2016,15,530,2,5,4,-1,-0.364,1,.,12,1,2,.,0.00554,0.00554
"Merritt, Troy",2016,15,530,2,5,4,-1,-0.364,1,.,12,1,1,.,0.06161,0.06161
"Merritt, Troy",2016,15,530,2,5,4,-1,-0.364,1,.,12,1,0,.,0.6107,0.6107
"Merritt, Troy",2016,15,530,2,5,4,-1,-0.364,1,.,12,1,-1,.,0.98567,0.98567
"Merritt, Troy",2016,16,170,2,3,3,0,-0.364,1,.,12,1,3,.,0.00268,0.00268
"Merritt, Troy",2016,16,170,2,3,3,0,-0.364,1,.,12,1,2,.,0.0213,0.0213
"Merritt, Troy",2016,16,170,2,3,3,0,-0.364,1,.,12,1,1,.,0.20419,0.20419
"Merritt, Troy",2016,16,170,2,3,3,0,-0.364,1,.,12,1,0,.,0.85977,0.85977
"Merritt, Troy",2016,16,170,2,3,3,0,-0.364,1,.,12,1,-1,.,0.99629,0.99629
"Merritt, Troy",2016,17,440,2,4,4,0,-0.364,1,.,12,1,3,.,0.00176,0.00176
"Merritt, Troy",2016,17,440,2,4,4,0,-0.364,1,.,12,1,2,.,0.01411,0.01411
"Merritt, Troy",2016,17,440,2,4,4,0,-0.364,1,.,12,1,1,.,0.14436,0.14436
"Merritt, Troy",2016,17,440,2,4,4,0,-0.364,1,.,12,1,0,.,0.80126,0.80126
"Merritt, Troy",2016,17,440,2,4,4,0,-0.364,1,.,12,1,-1,.,0.99438,0.99438
"Merritt, Troy",2016,18,465,2,4,4,0,-0.364,1,.,12,1,3,.,0.00186,0.00186
"Merritt, Troy",2016,18,465,2,4,4,0,-0.364,1,.,12,1,2,.,0.0149,0.0149
"Merritt, Troy",2016,18,465,2,4,4,0,-0.364,1,.,12,1,1,.,0.15133,0.15133
"Merritt, Troy",2016,18,465,2,4,4,0,-0.364,1,.,12,1,0,.,0.80991,0.80991
"Merritt, Troy",2016,18,465,2,4,4,0,-0.364,1,.,12,1,-1,.,0.99468,0.99468
"Merritt, Troy",2016,1,445,3,4,4,0,-0.364,1,.,12,1,3,.,0.00595,0.00595
"Merritt, Troy",2016,1,445,3,4,4,0,-0.364,1,.,12,1,2,.,0.04623,0.04623
"Merritt, Troy",2016,1,445,3,4,4,0,-0.364,1,.,12,1,1,.,0.36361,0.36361
"Merritt, Troy",2016,1,445,3,4,4,0,-0.364,1,.,12,1,0,.,0.93176,0.93176
"Merritt, Troy",2016,1,445,3,4,4,0,-0.364,1,.,12,1,-1,.,0.99833,0.99833
"Merritt, Troy",2016,2,575,3,5,5,0,-0.364,1,.,12,1,3,.,0.00076,0.00076
"Merritt, Troy",2016,2,575,3,5,5,0,-0.364,1,.,12,1,2,.,0.0061,0.0061
"Merritt, Troy",2016,2,575,3,5,5,0,-0.364,1,.,12,1,1,.,0.06744,0.06744
"Merritt, Troy",2016,2,575,3,5,5,0,-0.364,1,.,12,1,0,.,0.63345,0.63345
"Merritt, Troy",2016,2,575,3,5,5,0,-0.364,1,.,12,1,-1,.,0.98698,0.98698
"Merritt, Troy",2016,3,350,3,4,4,0,-0.364,1,.,12,1,3,.,0.00084,0.00084
"Merritt, Troy",2016,3,350,3,4,4,0,-0.364,1,.,12,1,2,.,0.0068,0.0068
"Merritt, Troy",2016,3,350,3,4,4,0,-0.364,1,.,12,1,1,.,0.07464,0.07464
"Merritt, Troy",2016,3,350,3,4,4,0,-0.364,1,.,12,1,0,.,0.65842,0.65842
"Merritt, Troy",2016,3,350,3,4,4,0,-0.364,1,.,12,1,-1,.,0.98831,0.98831
"Merritt, Troy",2016,4,240,3,3,4,1,-0.364,1,.,12,1,3,.,0.00704,0.00704
"Merritt, Troy",2016,4,240,3,3,4,1,-0.364,1,.,12,1,2,.,0.05432,0.05432
"Merritt, Troy",2016,4,240,3,3,4,1,-0.364,1,.,12,1,1,.,0.40374,0.40374
"Merritt, Troy",2016,4,240,3,3,4,1,-0.364,1,.,12,1,0,.,0.94179,0.94179
"Merritt, Troy",2016,4,240,3,3,4,1,-0.364,1,.,12,1,-1,.,0.99859,0.99859
"Merritt, Troy",2016,5,455,3,4,4,0,-0.364,1,.,12,1,3,.,0.00556,0.00556
"Merritt, Troy",2016,5,455,3,4,4,0,-0.364,1,.,12,1,2,.,0.04331,0.04331
"Merritt, Troy",2016,5,455,3,4,4,0,-0.364,1,.,12,1,1,.,0.34795,0.34795
"Merritt, Troy",2016,5,455,3,4,4,0,-0.364,1,.,12,1,0,.,0.92728,0.92728
"Merritt, Troy",2016,5,455,3,4,4,0,-0.364,1,.,12,1,-1,.,0.99821,0.99821
"Merritt, Troy",2016,6,180,3,3,3,0,-0.364,1,.,12,1,3,.,0.00209,0.00209
"Merritt, Troy",2016,6,180,3,3,3,0,-0.364,1,.,12,1,2,.,0.01669,0.01669
"Merritt, Troy",2016,6,180,3,3,3,0,-0.364,1,.,12,1,1,.,0.16675,0.16675
"Merritt, Troy",2016,6,180,3,3,3,0,-0.364,1,.,12,1,0,.,0.82705,0.82705
"Merritt, Troy",2016,6,180,3,3,3,0,-0.364,1,.,12,1,-1,.,0.99525,0.99525
"Merritt, Troy",2016,7,450,3,4,4,0,-0.364,1,.,12,1,3,.,0.00522,0.00522
"Merritt, Troy",2016,7,450,3,4,4,0,-0.364,1,.,12,1,2,.,0.0408,0.0408
"Merritt, Troy",2016,7,450,3,4,4,0,-0.364,1,.,12,1,1,.,0.33398,0.33398
"Merritt, Troy",2016,7,450,3,4,4,0,-0.364,1,.,12,1,0,.,0.92297,0.92297
"Merritt, Troy",2016,7,450,3,4,4,0,-0.364,1,.,12,1,-1,.,0.9981,0.9981
"Merritt, Troy",2016,8,570,3,5,5,0,-0.364,1,.,12,1,3,.,0.00079,0.00079
"Merritt, Troy",2016,8,570,3,5,5,0,-0.364,1,.,12,1,2,.,0.00637,0.00637
"Merritt, Troy",2016,8,570,3,5,5,0,-0.364,1,.,12,1,1,.,0.07026,0.07026
"Merritt, Troy",2016,8,570,3,5,5,0,-0.364,1,.,12,1,0,.,0.64357,0.64357
"Merritt, Troy",2016,8,570,3,5,5,0,-0.364,1,.,12,1,-1,.,0.98753,0.98753
"Merritt, Troy",2016,9,460,3,4,6,2,-0.364,1,.,12,1,3,.,0.00283,0.00283
"Merritt, Troy",2016,9,460,3,4,6,2,-0.364,1,.,12,1,2,.,0.02244,0.02244
"Merritt, Troy",2016,9,460,3,4,6,2,-0.364,1,.,12,1,1,.,0.21296,0.21296
"Merritt, Troy",2016,9,460,3,4,6,2,-0.364,1,.,12,1,0,.,0.86606,0.86606
"Merritt, Troy",2016,9,460,3,4,6,2,-0.364,1,.,12,1,-1,.,0.99649,0.99649
"Merritt, Troy",2016,10,495,3,4,5,1,-0.364,1,.,12,1,3,.,0.004,0.004
"Merritt, Troy",2016,10,495,3,4,5,1,-0.364,1,.,12,1,2,.,0.03151,0.03151
"Merritt, Troy",2016,10,495,3,4,5,1,-0.364,1,.,12,1,1,.,0.27721,0.27721
"Merritt, Troy",2016,10,495,3,4,5,1,-0.364,1,.,12,1,0,.,0.90162,0.90162
"Merritt, Troy",2016,10,495,3,4,5,1,-0.364,1,.,12,1,-1,.,0.99752,0.99752
"Merritt, Troy",2016,11,505,3,4,5,1,-0.364,1,.,12,1,3,.,0.0035,0.0035
"Merritt, Troy",2016,11,505,3,4,5,1,-0.364,1,.,12,1,2,.,0.02764,0.02764
"Merritt, Troy",2016,11,505,3,4,5,1,-0.364,1,.,12,1,1,.,0.251,0.251
"Merritt, Troy",2016,11,505,3,4,5,1,-0.364,1,.,12,1,0,.,0.88898,0.88898
"Merritt, Troy",2016,11,505,3,4,5,1,-0.364,1,.,12,1,-1,.,0.99716,0.99716
"Merritt, Troy",2016,12,155,3,3,3,0,-0.364,1,.,12,1,3,.,0.0022,0.0022
"Merritt, Troy",2016,12,155,3,3,3,0,-0.364,1,.,12,1,2,.,0.01753,0.01753
"Merritt, Troy",2016,12,155,3,3,3,0,-0.364,1,.,12,1,1,.,0.17377,0.17377
"Merritt, Troy",2016,12,155,3,3,3,0,-0.364,1,.,12,1,0,.,0.83404,0.83404
"Merritt, Troy",2016,12,155,3,3,3,0,-0.364,1,.,12,1,-1,.,0.99548,0.99548
"Merritt, Troy",2016,13,510,3,5,5,0,-0.364,1,.,12,1,3,.,0.00038,0.00038
"Merritt, Troy",2016,13,510,3,5,5,0,-0.364,1,.,12,1,2,.,0.00303,0.00303
"Merritt, Troy",2016,13,510,3,5,5,0,-0.364,1,.,12,1,1,.,0.03464,0.03464
"Merritt, Troy",2016,13,510,3,5,5,0,-0.364,1,.,12,1,0,.,0.46163,0.46163
"Merritt, Troy",2016,13,510,3,5,5,0,-0.364,1,.,12,1,-1,.,0.97409,0.97409
"Merritt, Troy",2016,14,440,3,4,4,0,-0.364,1,.,12,1,3,.,0.00313,0.00313
"Merritt, Troy",2016,14,440,3,4,4,0,-0.364,1,.,12,1,2,.,0.02477,0.02477
"Merritt, Troy",2016,14,440,3,4,4,0,-0.364,1,.,12,1,1,.,0.23045,0.23045
"Merritt, Troy",2016,14,440,3,4,4,0,-0.364,1,.,12,1,0,.,0.87738,0.87738
"Merritt, Troy",2016,14,440,3,4,4,0,-0.364,1,.,12,1,-1,.,0.99682,0.99682
"Merritt, Troy",2016,15,530,3,5,5,0,-0.364,1,.,12,1,3,.,0.00098,0.00098
"Merritt, Troy",2016,15,530,3,5,5,0,-0.364,1,.,12,1,2,.,0.00788,0.00788
"Merritt, Troy",2016,15,530,3,5,5,0,-0.364,1,.,12,1,1,.,0.08558,0.08558
"Merritt, Troy",2016,15,530,3,5,5,0,-0.364,1,.,12,1,0,.,0.691,0.691
"Merritt, Troy",2016,15,530,3,5,5,0,-0.364,1,.,12,1,-1,.,0.98991,0.98991
"Merritt, Troy",2016,16,170,3,3,3,0,-0.364,1,.,12,1,3,.,0.00207,0.00207
"Merritt, Troy",2016,16,170,3,3,3,0,-0.364,1,.,12,1,2,.,0.01655,0.01655
"Merritt, Troy",2016,16,170,3,3,3,0,-0.364,1,.,12,1,1,.,0.16552,0.16552
"Merritt, Troy",2016,16,170,3,3,3,0,-0.364,1,.,12,1,0,.,0.82578,0.82578
"Merritt, Troy",2016,16,170,3,3,3,0,-0.364,1,.,12,1,-1,.,0.99521,0.99521
"Merritt, Troy",2016,17,440,3,4,4,0,-0.364,1,.,12,1,3,.,0.00793,0.00793
"Merritt, Troy",2016,17,440,3,4,4,0,-0.364,1,.,12,1,2,.,0.06083,0.06083
"Merritt, Troy",2016,17,440,3,4,4,0,-0.364,1,.,12,1,1,.,0.43293,0.43293
"Merritt, Troy",2016,17,440,3,4,4,0,-0.364,1,.,12,1,0,.,0.94803,0.94803
"Merritt, Troy",2016,17,440,3,4,4,0,-0.364,1,.,12,1,-1,.,0.99875,0.99875
"Merritt, Troy",2016,18,465,3,4,6,2,-0.364,1,.,12,1,3,.,0.00705,0.00705
"Merritt, Troy",2016,18,465,3,4,6,2,-0.364,1,.,12,1,2,.,0.05438,0.05438
