name,year,hole,yardage,round,par,score,rtp_score,fairway,green,bunker,sand_save,scrambling,putts,par3,par4,par5,sg_approach,sg_around,sg_tee,sg_putt,sg_total,total_score,no_holes,avg_round_score,rank,no_masters,OWGR_april,OWGR_feb,rtp_score_grouped,time,round_hole,round_hole_time,round_year,no_masters_category,performance_by_par,OWGR_change,Level,P(w/ player effects),P(w/o player effects)
"Kaufman, Smylie",2016,6,180,2,3,4,1,0,0,0,0,0,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,12,156,4032,1,3.06,0.3185,0,0.85759,0.85759
"Kaufman, Smylie",2016,6,180,2,3,4,1,0,0,0,0,0,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,12,156,4032,1,3.06,0.3185,-1,0.99603,0.99603
"Kaufman, Smylie",2016,7,450,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,14,182,4032,1,4.06,0.3185,2,0.02774,0.02774
"Kaufman, Smylie",2016,7,450,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,14,182,4032,1,4.06,0.3185,1,0.24507,0.24507
"Kaufman, Smylie",2016,7,450,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,14,182,4032,1,4.06,0.3185,0,0.87635,0.87635
"Kaufman, Smylie",2016,7,450,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,14,182,4032,1,4.06,0.3185,-1,0.99662,0.99662
"Kaufman, Smylie",2016,8,570,2,5,4,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,16,208,4032,1,4.61,0.3185,2,0.00749,0.00749
"Kaufman, Smylie",2016,8,570,2,5,4,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,16,208,4032,1,4.61,0.3185,1,0.07905,0.07905
"Kaufman, Smylie",2016,8,570,2,5,4,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,16,208,4032,1,4.61,0.3185,0,0.65205,0.65205
"Kaufman, Smylie",2016,8,570,2,5,4,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,16,208,4032,1,4.61,0.3185,-1,0.98734,0.98734
"Kaufman, Smylie",2016,9,460,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,18,234,4032,1,4.06,0.3185,2,0.02264,0.02264
"Kaufman, Smylie",2016,9,460,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,18,234,4032,1,4.06,0.3185,1,0.2086,0.2086
"Kaufman, Smylie",2016,9,460,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,18,234,4032,1,4.06,0.3185,0,0.85195,0.85195
"Kaufman, Smylie",2016,9,460,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,18,234,4032,1,4.06,0.3185,-1,0.99584,0.99584
"Kaufman, Smylie",2016,10,495,2,4,5,1,0,0,0,0,0,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,20,260,4032,1,4.06,0.3185,2,0.03191,0.03191
"Kaufman, Smylie",2016,10,495,2,4,5,1,0,0,0,0,0,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,20,260,4032,1,4.06,0.3185,1,0.27277,0.27277
"Kaufman, Smylie",2016,10,495,2,4,5,1,0,0,0,0,0,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,20,260,4032,1,4.06,0.3185,0,0.89117,0.89117
"Kaufman, Smylie",2016,10,495,2,4,5,1,0,0,0,0,0,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,20,260,4032,1,4.06,0.3185,-1,0.99707,0.99707
"Kaufman, Smylie",2016,11,505,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,22,286,4032,1,4.06,0.3185,2,0.04291,0.04291
"Kaufman, Smylie",2016,11,505,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,22,286,4032,1,4.06,0.3185,1,0.33784,0.33784
"Kaufman, Smylie",2016,11,505,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,22,286,4032,1,4.06,0.3185,0,0.91762,0.91762
"Kaufman, Smylie",2016,11,505,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,22,286,4032,1,4.06,0.3185,-1,0.99785,0.99785
"Kaufman, Smylie",2016,12,155,2,3,4,1,0,0,0,0,0,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,24,312,4032,1,3.06,0.3185,2,0.02467,0.02467
"Kaufman, Smylie",2016,12,155,2,3,4,1,0,0,0,0,0,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,24,312,4032,1,3.06,0.3185,1,0.22351,0.22351
"Kaufman, Smylie",2016,12,155,2,3,4,1,0,0,0,0,0,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,24,312,4032,1,3.06,0.3185,0,0.86272,0.86272
"Kaufman, Smylie",2016,12,155,2,3,4,1,0,0,0,0,0,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,24,312,4032,1,3.06,0.3185,-1,0.99619,0.99619
"Kaufman, Smylie",2016,13,510,2,5,5,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,26,338,4032,1,4.61,0.3185,2,0.00575,0.00575
"Kaufman, Smylie",2016,13,510,2,5,5,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,26,338,4032,1,4.61,0.3185,1,0.06178,0.06178
"Kaufman, Smylie",2016,13,510,2,5,5,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,26,338,4032,1,4.61,0.3185,0,0.58974,0.58974
"Kaufman, Smylie",2016,13,510,2,5,5,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,26,338,4032,1,4.61,0.3185,-1,0.98356,0.98356
"Kaufman, Smylie",2016,14,440,2,4,3,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,28,364,4032,1,4.06,0.3185,2,0.023,0.023
"Kaufman, Smylie",2016,14,440,2,4,3,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,28,364,4032,1,4.06,0.3185,1,0.21131,0.21131
"Kaufman, Smylie",2016,14,440,2,4,3,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,28,364,4032,1,4.06,0.3185,0,0.854,0.854
"Kaufman, Smylie",2016,14,440,2,4,3,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,28,364,4032,1,4.06,0.3185,-1,0.99591,0.99591
"Kaufman, Smylie",2016,15,530,2,5,5,0,1,1,1,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,30,390,4032,1,4.61,0.3185,2,0.00549,0.00549
"Kaufman, Smylie",2016,15,530,2,5,5,0,1,1,1,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,30,390,4032,1,4.61,0.3185,1,0.05913,0.05913
"Kaufman, Smylie",2016,15,530,2,5,5,0,1,1,1,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,30,390,4032,1,4.61,0.3185,0,0.57843,0.57843
"Kaufman, Smylie",2016,15,530,2,5,5,0,1,1,1,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,30,390,4032,1,4.61,0.3185,-1,0.98279,0.98279
"Kaufman, Smylie",2016,16,170,2,3,3,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,32,416,4032,1,3.06,0.3185,2,0.01988,0.01988
"Kaufman, Smylie",2016,16,170,2,3,3,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,32,416,4032,1,3.06,0.3185,1,0.18755,0.18755
"Kaufman, Smylie",2016,16,170,2,3,3,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,32,416,4032,1,3.06,0.3185,0,0.83443,0.83443
"Kaufman, Smylie",2016,16,170,2,3,3,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,32,416,4032,1,3.06,0.3185,-1,0.99525,0.99525
"Kaufman, Smylie",2016,17,440,2,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,34,442,4032,1,4.06,0.3185,2,0.02716,0.02716
"Kaufman, Smylie",2016,17,440,2,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,34,442,4032,1,4.06,0.3185,1,0.2411,0.2411
"Kaufman, Smylie",2016,17,440,2,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,34,442,4032,1,4.06,0.3185,0,0.87399,0.87399
"Kaufman, Smylie",2016,17,440,2,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,34,442,4032,1,4.06,0.3185,-1,0.99655,0.99655
"Kaufman, Smylie",2016,18,465,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,36,468,4032,1,4.06,0.3185,2,0.03025,0.03025
"Kaufman, Smylie",2016,18,465,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,36,468,4032,1,4.06,0.3185,1,0.26196,0.26196
"Kaufman, Smylie",2016,18,465,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,36,468,4032,1,4.06,0.3185,0,0.8857,0.8857
"Kaufman, Smylie",2016,18,465,2,4,4,0,1,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,36,468,4032,1,4.06,0.3185,-1,0.99691,0.99691
"Kaufman, Smylie",2016,1,445,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,3,39,6048,1,4.06,0.3185,2,0.03537,0.03537
"Kaufman, Smylie",2016,1,445,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,3,39,6048,1,4.06,0.3185,1,0.29442,0.29442
"Kaufman, Smylie",2016,1,445,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,3,39,6048,1,4.06,0.3185,0,0.90108,0.90108
"Kaufman, Smylie",2016,1,445,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,3,39,6048,1,4.06,0.3185,-1,0.99737,0.99737
"Kaufman, Smylie",2016,2,575,3,5,4,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,6,78,6048,1,4.61,0.3185,2,0.00617,0.00617
"Kaufman, Smylie",2016,2,575,3,5,4,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,6,78,6048,1,4.61,0.3185,1,0.06601,0.06601
"Kaufman, Smylie",2016,2,575,3,5,4,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,6,78,6048,1,4.61,0.3185,0,0.60674,0.60674
"Kaufman, Smylie",2016,2,575,3,5,4,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,6,78,6048,1,4.61,0.3185,-1,0.98466,0.98466
"Kaufman, Smylie",2016,3,350,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,9,117,6048,1,4.06,0.3185,2,0.01457,0.01457
"Kaufman, Smylie",2016,3,350,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,9,117,6048,1,4.06,0.3185,1,0.14401,0.14401
"Kaufman, Smylie",2016,3,350,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,9,117,6048,1,4.06,0.3185,0,0.786,0.786
"Kaufman, Smylie",2016,3,350,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,9,117,6048,1,4.06,0.3185,-1,0.9935,0.9935
"Kaufman, Smylie",2016,4,240,3,3,3,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,12,156,6048,1,3.06,0.3185,2,0.03532,0.03532
"Kaufman, Smylie",2016,4,240,3,3,3,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,12,156,6048,1,3.06,0.3185,1,0.29407,0.29407
"Kaufman, Smylie",2016,4,240,3,3,3,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,12,156,6048,1,3.06,0.3185,0,0.90093,0.90093
"Kaufman, Smylie",2016,4,240,3,3,3,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,12,156,6048,1,3.06,0.3185,-1,0.99736,0.99736
"Kaufman, Smylie",2016,5,455,3,4,4,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,15,195,6048,1,4.06,0.3185,2,0.02825,0.02825
"Kaufman, Smylie",2016,5,455,3,4,4,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,15,195,6048,1,4.06,0.3185,1,0.2486,0.2486
"Kaufman, Smylie",2016,5,455,3,4,4,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,15,195,6048,1,4.06,0.3185,0,0.87839,0.87839
"Kaufman, Smylie",2016,5,455,3,4,4,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,15,195,6048,1,4.06,0.3185,-1,0.99668,0.99668
"Kaufman, Smylie",2016,6,180,3,3,3,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,18,234,6048,1,3.06,0.3185,2,0.02314,0.02314
"Kaufman, Smylie",2016,6,180,3,3,3,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,18,234,6048,1,3.06,0.3185,1,0.21235,0.21235
"Kaufman, Smylie",2016,6,180,3,3,3,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,18,234,6048,1,3.06,0.3185,0,0.85477,0.85477
"Kaufman, Smylie",2016,6,180,3,3,3,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,18,234,6048,1,3.06,0.3185,-1,0.99593,0.99593
"Kaufman, Smylie",2016,7,450,3,4,4,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,21,273,6048,1,4.06,0.3185,2,0.02713,0.02713
"Kaufman, Smylie",2016,7,450,3,4,4,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,21,273,6048,1,4.06,0.3185,1,0.24085,0.24085
"Kaufman, Smylie",2016,7,450,3,4,4,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,21,273,6048,1,4.06,0.3185,0,0.87384,0.87384
"Kaufman, Smylie",2016,7,450,3,4,4,0,0,0,0,0,1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,21,273,6048,1,4.06,0.3185,-1,0.99654,0.99654
"Kaufman, Smylie",2016,8,570,3,5,5,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,24,312,6048,1,4.61,0.3185,2,0.00732,0.00732
"Kaufman, Smylie",2016,8,570,3,5,5,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,24,312,6048,1,4.61,0.3185,1,0.0774,0.0774
"Kaufman, Smylie",2016,8,570,3,5,5,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,24,312,6048,1,4.61,0.3185,0,0.64683,0.64683
"Kaufman, Smylie",2016,8,570,3,5,5,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,24,312,6048,1,4.61,0.3185,-1,0.98705,0.98705
"Kaufman, Smylie",2016,9,460,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,27,351,6048,1,4.06,0.3185,2,0.02214,0.02214
"Kaufman, Smylie",2016,9,460,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,27,351,6048,1,4.06,0.3185,1,0.20484,0.20484
"Kaufman, Smylie",2016,9,460,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,27,351,6048,1,4.06,0.3185,0,0.84903,0.84903
"Kaufman, Smylie",2016,9,460,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,27,351,6048,1,4.06,0.3185,-1,0.99575,0.99575
"Kaufman, Smylie",2016,10,495,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,30,390,6048,1,4.06,0.3185,2,0.03121,0.03121
"Kaufman, Smylie",2016,10,495,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,30,390,6048,1,4.06,0.3185,1,0.26825,0.26825
"Kaufman, Smylie",2016,10,495,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,30,390,6048,1,4.06,0.3185,0,0.88893,0.88893
"Kaufman, Smylie",2016,10,495,3,4,4,0,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,30,390,6048,1,4.06,0.3185,-1,0.99701,0.99701
"Kaufman, Smylie",2016,11,505,3,4,5,1,0,0,0,0,0,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,33,429,6048,1,4.06,0.3185,2,0.04198,0.04198
"Kaufman, Smylie",2016,11,505,3,4,5,1,0,0,0,0,0,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,33,429,6048,1,4.06,0.3185,1,0.33273,0.33273
"Kaufman, Smylie",2016,11,505,3,4,5,1,0,0,0,0,0,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,33,429,6048,1,4.06,0.3185,0,0.91587,0.91587
"Kaufman, Smylie",2016,11,505,3,4,5,1,0,0,0,0,0,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,33,429,6048,1,4.06,0.3185,-1,0.9978,0.9978
"Kaufman, Smylie",2016,12,155,3,3,3,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,36,468,6048,1,3.06,0.3185,2,0.02413,0.02413
"Kaufman, Smylie",2016,12,155,3,3,3,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,36,468,6048,1,3.06,0.3185,1,0.21956,0.21956
"Kaufman, Smylie",2016,12,155,3,3,3,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,36,468,6048,1,3.06,0.3185,0,0.85998,0.85998
"Kaufman, Smylie",2016,12,155,3,3,3,0,0,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,36,468,6048,1,3.06,0.3185,-1,0.9961,0.9961
"Kaufman, Smylie",2016,13,510,3,5,4,-1,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,39,507,6048,1,4.61,0.3185,2,0.00562,0.00562
"Kaufman, Smylie",2016,13,510,3,5,4,-1,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,39,507,6048,1,4.61,0.3185,1,0.06046,0.06046
"Kaufman, Smylie",2016,13,510,3,5,4,-1,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,39,507,6048,1,4.61,0.3185,0,0.58419,0.58419
"Kaufman, Smylie",2016,13,510,3,5,4,-1,1,1,0,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,39,507,6048,1,4.61,0.3185,-1,0.98318,0.98318
"Kaufman, Smylie",2016,14,440,3,4,3,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,42,546,6048,1,4.06,0.3185,2,0.02249,0.02249
"Kaufman, Smylie",2016,14,440,3,4,3,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,42,546,6048,1,4.06,0.3185,1,0.20752,0.20752
"Kaufman, Smylie",2016,14,440,3,4,3,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,42,546,6048,1,4.06,0.3185,0,0.85112,0.85112
"Kaufman, Smylie",2016,14,440,3,4,3,-1,1,1,0,0,-1,1,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,42,546,6048,1,4.06,0.3185,-1,0.99581,0.99581
"Kaufman, Smylie",2016,15,530,3,5,5,0,1,1,1,0,-1,2,3.06,4.06,4.61,0.065,0.041,0.082,0.134,0.322,295,72,73.75,31,1,2.3946,2.0761,.,12,45,585,6048,1,4.61,0.3185,2,0.00537,0.00537
