"name","rank","freq","prob"
"Lingmerth, David",50,167,0.0167
"Aphibarnrat, Kiradech",50,166,0.0166
"An, Byeong Hun",50,163,0.0163
"McDowell, Graeme",50,162,0.0162
"Wood, Chris",50,161,0.0161
"Mahan, Hunter",50,157,0.0157
"Streb, Robert",50,155,0.0155
"Cabrera, Angel",50,154,0.0154
"Jaidee, Thongchai",50,154,0.0154
"Herman, Jim",50,154,0.0154
"Gomez, Fabian",50,153,0.0153
"Thomas, Justin",50,150,0.015
"Piercy, Scott",50,150,0.015
"Kaufman, Smylie",50,145,0.0145
"DeChambeau, Bryson",50,140,0.014
"Lee, Danny",50,140,0.014
"Sullivan, Andy",50,139,0.0139
"Streelman, Kevin",50,137,0.0137
"Lowry, Shane",50,135,0.0135
"Singh, Vijay",50,133,0.0133
"Berger, Daniel",50,132,0.0132
"Wiesberger, Bernd",50,131,0.0131
"Grillo, Emiliano",50,130,0.013
"Knox, Russell",50,128,0.0128
"Taylor, Vaughn",50,128,0.0128
"Lahiri, Anirban",50,127,0.0127
"Kisner, Kevin",50,125,0.0125
"Poulter, Ian",50,124,0.0124
"Els, Ernie",50,121,0.0121
"English, Harris",50,116,0.0116
"Kjeldsen, Soren",50,111,0.0111
"Bradley, Keegan",50,110,0.011
"Kaymer, Martin",50,109,0.0109
"Willett, Danny",50,104,0.0104
"Na, Kevin",50,101,0.0101
"Dufner, Jason",50,98,0.0098
"Holmes, J.B.",50,96,0.0096
"Oosthuizen, Louis",50,95,0.0095
"Bowditch, Steven",50,95,0.0095
"Simpson, Webb",50,93,0.0093
"Donaldson, Jamie",50,92,0.0092
"Leishman, Marc",50,89,0.0089
"Cabrera Bello, Rafa",50,87,0.0087
"Haas, Bill",50,87,0.0087
"Koepka, Brooks",50,87,0.0087
"Horschel, Billy",50,87,0.0087
"Grace, Branden",50,86,0.0086
"Garcia, Sergio",50,79,0.0079
"Johnson, Zach",50,78,0.0078
"Kirk, Chris",50,75,0.0075
"Weir, Mike",50,67,0.0067
"Snedeker, Brandt",50,64,0.0064
"Hoffman, Charley",50,63,0.0063
"Reed, Patrick",50,62,0.0062
"Walker, Jimmy",50,60,0.006
"Stenson, Henrik",50,60,0.006
"Schwartzel, Charl",50,59,0.0059
"Moore, Ryan",50,52,0.0052
"Kuchar, Matt",50,42,0.0042
"Watson, Bubba",50,37,0.0037
"Matsuyama, Hideki",50,35,0.0035
"Rose, Justin",50,30,0.003
"Fowler, Rickie",50,29,0.0029
"McIlroy, Rory",50,28,0.0028
"Casey, Paul",50,28,0.0028
"Scott, Adam",50,23,0.0023
"Johnson, Dustin",50,17,0.0017
"Mickelson, Phil",50,12,0.0012
"Spieth, Jordan",50,12,0.0012
"Day, Jason",50,9,9e-04
"Immelman, Trevor",51,334,0.0334
"Love III, Davis",51,326,0.0326
"Herman, Jim",51,316,0.0316
"Westwood, Lee",51,310,0.031
"Dubuisson, Victor",51,308,0.0308
"Streb, Robert",51,295,0.0295
"Smith, Cameron",51,293,0.0293
"Aphibarnrat, Kiradech",51,285,0.0285
"Merritt, Troy",51,285,0.0285
"An, Byeong Hun",51,282,0.0282
"Langer, Bernhard",51,279,0.0279
"Clarke, Darren",51,279,0.0279
"Fitzpatrick, Matthew",51,277,0.0277
"Jaidee, Thongchai",51,276,0.0276
"Gomez, Fabian",51,275,0.0275
"Wood, Chris",51,275,0.0275
"Lahiri, Anirban",51,272,0.0272
"Cabrera, Angel",51,267,0.0267
"McDowell, Graeme",51,266,0.0266
"Piercy, Scott",51,266,0.0266
"DeChambeau, Bryson",51,265,0.0265
"Wiesberger, Bernd",51,263,0.0263
"Sullivan, Andy",51,248,0.0248
"Lingmerth, David",51,248,0.0248
"Kaufman, Smylie",51,245,0.0245
"Mahan, Hunter",51,245,0.0245
"Knox, Russell",51,243,0.0243
"Kisner, Kevin",51,242,0.0242
"Bradley, Keegan",51,240,0.024
"Lee, Danny",51,240,0.024
"Thomas, Justin",51,237,0.0237
"Poulter, Ian",51,236,0.0236
"Singh, Vijay",51,235,0.0235
"Kjeldsen, Soren",51,234,0.0234
"English, Harris",51,232,0.0232
"Els, Ernie",51,231,0.0231
"Taylor, Vaughn",51,229,0.0229
"Lowry, Shane",51,225,0.0225
"Grillo, Emiliano",51,221,0.0221
"Willett, Danny",51,220,0.022
"Berger, Daniel",51,217,0.0217
"Streelman, Kevin",51,212,0.0212
"Na, Kevin",51,202,0.0202
"Kaymer, Martin",51,198,0.0198
"Donaldson, Jamie",51,190,0.019
"Koepka, Brooks",51,176,0.0176
"Holmes, J.B.",51,175,0.0175
"Johnson, Zach",51,173,0.0173
"Horschel, Billy",51,170,0.017
"Garcia, Sergio",51,170,0.017
"Dufner, Jason",51,169,0.0169
"Haas, Bill",51,162,0.0162
"Bowditch, Steven",51,162,0.0162
"Simpson, Webb",51,159,0.0159
"Leishman, Marc",51,155,0.0155
"Grace, Branden",51,153,0.0153
"Reed, Patrick",51,151,0.0151
"Cabrera Bello, Rafa",51,151,0.0151
"Hoffman, Charley",51,143,0.0143
"Stenson, Henrik",51,143,0.0143
"Walker, Jimmy",51,140,0.014
"Oosthuizen, Louis",51,137,0.0137
"Schwartzel, Charl",51,131,0.0131
"Kirk, Chris",51,129,0.0129
"Watson, Bubba",51,121,0.0121
"Snedeker, Brandt",51,119,0.0119
"Moore, Ryan",51,106,0.0106
"Weir, Mike",51,105,0.0105
"Kuchar, Matt",51,95,0.0095
"Casey, Paul",51,93,0.0093
"Rose, Justin",51,93,0.0093
"Matsuyama, Hideki",51,83,0.0083
"Spieth, Jordan",51,69,0.0069
"McIlroy, Rory",51,68,0.0068
"Fowler, Rickie",51,65,0.0065
"Johnson, Dustin",51,62,0.0062
"Scott, Adam",51,59,0.0059
"Day, Jason",51,44,0.0044
"Mickelson, Phil",51,42,0.0042
"Smith, Cameron",52,318,0.0318
"Dubuisson, Victor",52,297,0.0297
"Aphibarnrat, Kiradech",52,295,0.0295
"Westwood, Lee",52,285,0.0285
"Immelman, Trevor",52,280,0.028
"Langer, Bernhard",52,279,0.0279
"Clarke, Darren",52,275,0.0275
"Love III, Davis",52,270,0.027
"Gomez, Fabian",52,270,0.027
"Herman, Jim",52,266,0.0266
"Lahiri, Anirban",52,263,0.0263
"Merritt, Troy",52,262,0.0262
"Jaidee, Thongchai",52,258,0.0258
"Sullivan, Andy",52,256,0.0256
"Mahan, Hunter",52,253,0.0253
"An, Byeong Hun",52,252,0.0252
"McDowell, Graeme",52,243,0.0243
"Wood, Chris",52,240,0.024
"Lingmerth, David",52,239,0.0239
"Fitzpatrick, Matthew",52,238,0.0238
"Wiesberger, Bernd",52,236,0.0236
"Piercy, Scott",52,236,0.0236
"Streb, Robert",52,234,0.0234
"Lee, Danny",52,229,0.0229
"English, Harris",52,229,0.0229
"DeChambeau, Bryson",52,225,0.0225
"Poulter, Ian",52,225,0.0225
"Cabrera, Angel",52,225,0.0225
"Lowry, Shane",52,223,0.0223
"Thomas, Justin",52,223,0.0223
"Streelman, Kevin",52,222,0.0222
"Grillo, Emiliano",52,219,0.0219
"Taylor, Vaughn",52,216,0.0216
"Kaufman, Smylie",52,216,0.0216
"Kisner, Kevin",52,211,0.0211
"Singh, Vijay",52,210,0.021
"Els, Ernie",52,210,0.021
"Knox, Russell",52,204,0.0204
"Berger, Daniel",52,199,0.0199
"Kjeldsen, Soren",52,198,0.0198
"Bradley, Keegan",52,192,0.0192
"Simpson, Webb",52,183,0.0183
"Willett, Danny",52,179,0.0179
"Holmes, J.B.",52,178,0.0178
"Johnson, Zach",52,172,0.0172
"Kaymer, Martin",52,170,0.017
"Dufner, Jason",52,170,0.017
"Na, Kevin",52,163,0.0163
"Koepka, Brooks",52,160,0.016
"Horschel, Billy",52,159,0.0159
"Kirk, Chris",52,158,0.0158
"Garcia, Sergio",52,158,0.0158
"Bowditch, Steven",52,153,0.0153
"Oosthuizen, Louis",52,151,0.0151
"Haas, Bill",52,150,0.015
"Reed, Patrick",52,150,0.015
"Donaldson, Jamie",52,148,0.0148
"Hoffman, Charley",52,144,0.0144
"Cabrera Bello, Rafa",52,142,0.0142
"Leishman, Marc",52,139,0.0139
"Moore, Ryan",52,136,0.0136
"Walker, Jimmy",52,132,0.0132
"Schwartzel, Charl",52,131,0.0131
"Snedeker, Brandt",52,124,0.0124
"Weir, Mike",52,122,0.0122
"Watson, Bubba",52,119,0.0119
"Stenson, Henrik",52,114,0.0114
"Grace, Branden",52,111,0.0111
"Kuchar, Matt",52,91,0.0091
"Matsuyama, Hideki",52,88,0.0088
"Rose, Justin",52,84,0.0084
"Fowler, Rickie",52,83,0.0083
"Casey, Paul",52,72,0.0072
"McIlroy, Rory",52,68,0.0068
"Johnson, Dustin",52,67,0.0067
"Mickelson, Phil",52,57,0.0057
"Spieth, Jordan",52,55,0.0055
"Scott, Adam",52,43,0.0043
"Day, Jason",52,39,0.0039
"Love III, Davis",53,279,0.0279
"Dubuisson, Victor",53,274,0.0274
"Immelman, Trevor",53,274,0.0274
"Westwood, Lee",53,270,0.027
"Langer, Bernhard",53,263,0.0263
"Streb, Robert",53,256,0.0256
"Aphibarnrat, Kiradech",53,253,0.0253
"Smith, Cameron",53,251,0.0251
"Herman, Jim",53,249,0.0249
"Merritt, Troy",53,248,0.0248
"Clarke, Darren",53,236,0.0236
"Fitzpatrick, Matthew",53,234,0.0234
"Jaidee, Thongchai",53,232,0.0232
"Lahiri, Anirban",53,226,0.0226
"Gomez, Fabian",53,224,0.0224
"An, Byeong Hun",53,222,0.0222
"Thomas, Justin",53,217,0.0217
"Mahan, Hunter",53,215,0.0215
"Wood, Chris",53,215,0.0215
"Wiesberger, Bernd",53,215,0.0215
"DeChambeau, Bryson",53,211,0.0211
"Piercy, Scott",53,211,0.0211
"Taylor, Vaughn",53,210,0.021
"Sullivan, Andy",53,208,0.0208
"Lingmerth, David",53,206,0.0206
"Cabrera, Angel",53,206,0.0206
"McDowell, Graeme",53,206,0.0206
"Poulter, Ian",53,204,0.0204
"Kaufman, Smylie",53,203,0.0203
"Lowry, Shane",53,203,0.0203
"Streelman, Kevin",53,198,0.0198
"Els, Ernie",53,196,0.0196
"Grillo, Emiliano",53,186,0.0186
"Lee, Danny",53,181,0.0181
"Knox, Russell",53,181,0.0181
"English, Harris",53,177,0.0177
"Kjeldsen, Soren",53,176,0.0176
"Berger, Daniel",53,175,0.0175
"Singh, Vijay",53,169,0.0169
"Johnson, Zach",53,166,0.0166
"Bradley, Keegan",53,166,0.0166
"Kisner, Kevin",53,162,0.0162
"Willett, Danny",53,157,0.0157
"Dufner, Jason",53,155,0.0155
"Holmes, J.B.",53,150,0.015
"Bowditch, Steven",53,148,0.0148
"Koepka, Brooks",53,148,0.0148
"Simpson, Webb",53,146,0.0146
"Horschel, Billy",53,146,0.0146
"Kaymer, Martin",53,144,0.0144
"Na, Kevin",53,140,0.014
"Haas, Bill",53,137,0.0137
"Kirk, Chris",53,130,0.013
"Leishman, Marc",53,127,0.0127
"Cabrera Bello, Rafa",53,126,0.0126
"Oosthuizen, Louis",53,122,0.0122
"Donaldson, Jamie",53,121,0.0121
"Garcia, Sergio",53,119,0.0119
"Grace, Branden",53,119,0.0119
"Walker, Jimmy",53,115,0.0115
"Snedeker, Brandt",53,111,0.0111
"Reed, Patrick",53,109,0.0109
"Weir, Mike",53,107,0.0107
"Moore, Ryan",53,106,0.0106
"Stenson, Henrik",53,106,0.0106
"Hoffman, Charley",53,102,0.0102
"Schwartzel, Charl",53,90,0.009
"Watson, Bubba",53,90,0.009
"Matsuyama, Hideki",53,87,0.0087
"Kuchar, Matt",53,80,0.008
"Rose, Justin",53,77,0.0077
"McIlroy, Rory",53,74,0.0074
"Fowler, Rickie",53,71,0.0071
"Casey, Paul",53,66,0.0066
"Spieth, Jordan",53,55,0.0055
"Scott, Adam",53,46,0.0046
"Mickelson, Phil",53,46,0.0046
"Johnson, Dustin",53,43,0.0043
"Day, Jason",53,33,0.0033
"Immelman, Trevor",54,272,0.0272
"Merritt, Troy",54,257,0.0257
"Dubuisson, Victor",54,257,0.0257
"Love III, Davis",54,256,0.0256
"Gomez, Fabian",54,252,0.0252
"Langer, Bernhard",54,251,0.0251
"Streb, Robert",54,238,0.0238
"Westwood, Lee",54,236,0.0236
"Clarke, Darren",54,234,0.0234
"Smith, Cameron",54,234,0.0234
"Lahiri, Anirban",54,233,0.0233
"English, Harris",54,227,0.0227
"Herman, Jim",54,227,0.0227
"Aphibarnrat, Kiradech",54,222,0.0222
"Kaufman, Smylie",54,222,0.0222
"Fitzpatrick, Matthew",54,219,0.0219
"Piercy, Scott",54,218,0.0218
"Jaidee, Thongchai",54,216,0.0216
"Wiesberger, Bernd",54,212,0.0212
"Wood, Chris",54,210,0.021
"Mahan, Hunter",54,210,0.021
"An, Byeong Hun",54,205,0.0205
"DeChambeau, Bryson",54,202,0.0202
"Sullivan, Andy",54,202,0.0202
"Thomas, Justin",54,198,0.0198
"Lee, Danny",54,197,0.0197
"Lingmerth, David",54,196,0.0196
"McDowell, Graeme",54,196,0.0196
"Knox, Russell",54,195,0.0195
"Singh, Vijay",54,195,0.0195
"Poulter, Ian",54,194,0.0194
"Berger, Daniel",54,190,0.019
"Cabrera, Angel",54,190,0.019
"Els, Ernie",54,188,0.0188
"Lowry, Shane",54,188,0.0188
"Grillo, Emiliano",54,185,0.0185
"Taylor, Vaughn",54,181,0.0181
"Streelman, Kevin",54,181,0.0181
"Bradley, Keegan",54,170,0.017
"Bowditch, Steven",54,169,0.0169
"Koepka, Brooks",54,165,0.0165
"Willett, Danny",54,161,0.0161
"Holmes, J.B.",54,161,0.0161
"Kisner, Kevin",54,161,0.0161
"Kjeldsen, Soren",54,155,0.0155
"Na, Kevin",54,155,0.0155
"Kaymer, Martin",54,154,0.0154
"Donaldson, Jamie",54,152,0.0152
"Simpson, Webb",54,149,0.0149
"Johnson, Zach",54,146,0.0146
"Garcia, Sergio",54,137,0.0137
"Horschel, Billy",54,136,0.0136
"Dufner, Jason",54,133,0.0133
"Oosthuizen, Louis",54,133,0.0133
"Leishman, Marc",54,132,0.0132
"Cabrera Bello, Rafa",54,120,0.012
"Moore, Ryan",54,120,0.012
"Haas, Bill",54,120,0.012
"Snedeker, Brandt",54,118,0.0118
"Reed, Patrick",54,118,0.0118
"Kirk, Chris",54,117,0.0117
"Hoffman, Charley",54,115,0.0115
"Grace, Branden",54,113,0.0113
"Stenson, Henrik",54,104,0.0104
"Weir, Mike",54,99,0.0099
"Walker, Jimmy",54,99,0.0099
"Schwartzel, Charl",54,97,0.0097
"Kuchar, Matt",54,90,0.009
"Rose, Justin",54,77,0.0077
"Casey, Paul",54,77,0.0077
"Matsuyama, Hideki",54,76,0.0076
"Watson, Bubba",54,74,0.0074
"Fowler, Rickie",54,68,0.0068
"Johnson, Dustin",54,64,0.0064
"McIlroy, Rory",54,58,0.0058
"Scott, Adam",54,58,0.0058
"Spieth, Jordan",54,53,0.0053
"Day, Jason",54,34,0.0034
"Mickelson, Phil",54,33,0.0033
"Aphibarnrat, Kiradech",55,260,0.026
"Immelman, Trevor",55,240,0.024
"Westwood, Lee",55,239,0.0239
"Langer, Bernhard",55,237,0.0237
"Dubuisson, Victor",55,233,0.0233
"Clarke, Darren",55,230,0.023
"Smith, Cameron",55,227,0.0227
"Gomez, Fabian",55,223,0.0223
"Merritt, Troy",55,222,0.0222
"Wood, Chris",55,220,0.022
"Cabrera, Angel",55,213,0.0213
"Piercy, Scott",55,211,0.0211
"Herman, Jim",55,207,0.0207
"An, Byeong Hun",55,207,0.0207
"Lahiri, Anirban",55,206,0.0206
"Love III, Davis",55,204,0.0204
"Poulter, Ian",55,198,0.0198
"Fitzpatrick, Matthew",55,198,0.0198
"Streb, Robert",55,196,0.0196
"Kaufman, Smylie",55,194,0.0194
"Wiesberger, Bernd",55,193,0.0193
"Bradley, Keegan",55,192,0.0192
"Jaidee, Thongchai",55,192,0.0192
"Lee, Danny",55,190,0.019
"McDowell, Graeme",55,189,0.0189
"DeChambeau, Bryson",55,188,0.0188
"Kjeldsen, Soren",55,186,0.0186
"Lingmerth, David",55,186,0.0186
"English, Harris",55,186,0.0186
"Mahan, Hunter",55,185,0.0185
"Lowry, Shane",55,179,0.0179
"Grillo, Emiliano",55,171,0.0171
"Sullivan, Andy",55,169,0.0169
"Streelman, Kevin",55,168,0.0168
"Thomas, Justin",55,166,0.0166
"Els, Ernie",55,166,0.0166
"Knox, Russell",55,165,0.0165
"Willett, Danny",55,161,0.0161
"Bowditch, Steven",55,154,0.0154
"Kisner, Kevin",55,153,0.0153
"Singh, Vijay",55,153,0.0153
"Garcia, Sergio",55,152,0.0152
"Holmes, J.B.",55,147,0.0147
"Taylor, Vaughn",55,146,0.0146
"Kaymer, Martin",55,143,0.0143
"Koepka, Brooks",55,139,0.0139
"Kirk, Chris",55,138,0.0138
"Johnson, Zach",55,135,0.0135
"Berger, Daniel",55,135,0.0135
"Dufner, Jason",55,135,0.0135
"Donaldson, Jamie",55,134,0.0134
"Cabrera Bello, Rafa",55,133,0.0133
"Simpson, Webb",55,127,0.0127
"Haas, Bill",55,125,0.0125
"Reed, Patrick",55,115,0.0115
"Horschel, Billy",55,114,0.0114
"Leishman, Marc",55,113,0.0113
"Hoffman, Charley",55,112,0.0112
"Oosthuizen, Louis",55,112,0.0112
"Grace, Branden",55,111,0.0111
"Na, Kevin",55,111,0.0111
"Snedeker, Brandt",55,108,0.0108
"Walker, Jimmy",55,103,0.0103
"Stenson, Henrik",55,102,0.0102
"Moore, Ryan",55,101,0.0101
"Watson, Bubba",55,96,0.0096
"Weir, Mike",55,96,0.0096
"Schwartzel, Charl",55,91,0.0091
"Casey, Paul",55,66,0.0066
"Rose, Justin",55,66,0.0066
"Kuchar, Matt",55,65,0.0065
"Matsuyama, Hideki",55,61,0.0061
"Fowler, Rickie",55,59,0.0059
"Scott, Adam",55,59,0.0059
"McIlroy, Rory",55,58,0.0058
"Johnson, Dustin",55,52,0.0052
"Spieth, Jordan",55,41,0.0041
"Mickelson, Phil",55,36,0.0036
"Day, Jason",55,29,0.0029
"Smith, Cameron",56,230,0.023
"Immelman, Trevor",56,220,0.022
"Aphibarnrat, Kiradech",56,216,0.0216
"Langer, Bernhard",56,213,0.0213
"Westwood, Lee",56,207,0.0207
"Herman, Jim",56,206,0.0206
"Clarke, Darren",56,201,0.0201
"English, Harris",56,197,0.0197
"Lee, Danny",56,193,0.0193
"Gomez, Fabian",56,192,0.0192
"An, Byeong Hun",56,190,0.019
"Lahiri, Anirban",56,183,0.0183
"Lingmerth, David",56,182,0.0182
"McDowell, Graeme",56,182,0.0182
"Mahan, Hunter",56,182,0.0182
"Merritt, Troy",56,181,0.0181
"Cabrera, Angel",56,180,0.018
"Wiesberger, Bernd",56,180,0.018
"Love III, Davis",56,178,0.0178
"Dubuisson, Victor",56,177,0.0177
"Streb, Robert",56,177,0.0177
"Piercy, Scott",56,176,0.0176
"Knox, Russell",56,174,0.0174
"Streelman, Kevin",56,169,0.0169
"Poulter, Ian",56,165,0.0165
"Grillo, Emiliano",56,165,0.0165
"Kaufman, Smylie",56,160,0.016
"Jaidee, Thongchai",56,159,0.0159
"Thomas, Justin",56,158,0.0158
"Sullivan, Andy",56,158,0.0158
"Lowry, Shane",56,157,0.0157
"Els, Ernie",56,157,0.0157
"DeChambeau, Bryson",56,151,0.0151
"Fitzpatrick, Matthew",56,150,0.015
"Singh, Vijay",56,149,0.0149
"Bowditch, Steven",56,149,0.0149
"Bradley, Keegan",56,147,0.0147
"Kisner, Kevin",56,147,0.0147
"Wood, Chris",56,144,0.0144
"Koepka, Brooks",56,144,0.0144
"Simpson, Webb",56,142,0.0142
"Taylor, Vaughn",56,138,0.0138
"Kjeldsen, Soren",56,131,0.0131
"Leishman, Marc",56,126,0.0126
"Holmes, J.B.",56,126,0.0126
"Willett, Danny",56,126,0.0126
"Kirk, Chris",56,123,0.0123
"Dufner, Jason",56,121,0.0121
"Kaymer, Martin",56,119,0.0119
"Haas, Bill",56,116,0.0116
"Na, Kevin",56,114,0.0114
"Oosthuizen, Louis",56,113,0.0113
"Johnson, Zach",56,111,0.0111
"Berger, Daniel",56,111,0.0111
"Donaldson, Jamie",56,110,0.011
"Horschel, Billy",56,108,0.0108
"Reed, Patrick",56,106,0.0106
"Cabrera Bello, Rafa",56,103,0.0103
"Weir, Mike",56,99,0.0099
"Garcia, Sergio",56,98,0.0098
"Moore, Ryan",56,96,0.0096
"Hoffman, Charley",56,91,0.0091
"Schwartzel, Charl",56,91,0.0091
"Grace, Branden",56,90,0.009
"Walker, Jimmy",56,88,0.0088
"Snedeker, Brandt",56,86,0.0086
"Stenson, Henrik",56,86,0.0086
"Watson, Bubba",56,82,0.0082
"Kuchar, Matt",56,69,0.0069
"Matsuyama, Hideki",56,67,0.0067
"Rose, Justin",56,63,0.0063
"Fowler, Rickie",56,53,0.0053
"Spieth, Jordan",56,47,0.0047
"Casey, Paul",56,46,0.0046
"McIlroy, Rory",56,45,0.0045
"Day, Jason",56,43,0.0043
"Johnson, Dustin",56,42,0.0042
"Mickelson, Phil",56,37,0.0037
"Scott, Adam",56,32,0.0032
"Langer, Bernhard",57,224,0.0224
"Dubuisson, Victor",57,218,0.0218
"Love III, Davis",57,215,0.0215
"Aphibarnrat, Kiradech",57,206,0.0206
"Streb, Robert",57,203,0.0203
"Smith, Cameron",57,194,0.0194
"Westwood, Lee",57,192,0.0192
"Clarke, Darren",57,191,0.0191
"Jaidee, Thongchai",57,190,0.019
"Immelman, Trevor",57,188,0.0188
"Sullivan, Andy",57,187,0.0187
"Herman, Jim",57,185,0.0185
"Merritt, Troy",57,183,0.0183
"Mahan, Hunter",57,181,0.0181
"DeChambeau, Bryson",57,180,0.018
"An, Byeong Hun",57,178,0.0178
"McDowell, Graeme",57,172,0.0172
"Piercy, Scott",57,171,0.0171
"Wiesberger, Bernd",57,168,0.0168
"Gomez, Fabian",57,167,0.0167
"Fitzpatrick, Matthew",57,164,0.0164
"Kaufman, Smylie",57,162,0.0162
"Lee, Danny",57,161,0.0161
"Bowditch, Steven",57,157,0.0157
"Poulter, Ian",57,157,0.0157
"Lingmerth, David",57,155,0.0155
"Lahiri, Anirban",57,155,0.0155
"Els, Ernie",57,154,0.0154
"Cabrera, Angel",57,152,0.0152
"Wood, Chris",57,151,0.0151
"Thomas, Justin",57,150,0.015
"Grillo, Emiliano",57,149,0.0149
"Lowry, Shane",57,149,0.0149
"Bradley, Keegan",57,143,0.0143
"Kisner, Kevin",57,142,0.0142
"Singh, Vijay",57,139,0.0139
"Knox, Russell",57,139,0.0139
"English, Harris",57,137,0.0137
"Berger, Daniel",57,130,0.013
"Kaymer, Martin",57,130,0.013
"Kjeldsen, Soren",57,130,0.013
"Streelman, Kevin",57,126,0.0126
"Leishman, Marc",57,125,0.0125
"Donaldson, Jamie",57,123,0.0123
"Taylor, Vaughn",57,123,0.0123
"Koepka, Brooks",57,122,0.0122
"Johnson, Zach",57,117,0.0117
"Kirk, Chris",57,114,0.0114
"Willett, Danny",57,114,0.0114
"Na, Kevin",57,114,0.0114
"Reed, Patrick",57,107,0.0107
"Simpson, Webb",57,107,0.0107
"Holmes, J.B.",57,106,0.0106
"Haas, Bill",57,103,0.0103
"Horschel, Billy",57,101,0.0101
"Weir, Mike",57,101,0.0101
"Garcia, Sergio",57,100,0.01
"Walker, Jimmy",57,100,0.01
"Dufner, Jason",57,100,0.01
"Hoffman, Charley",57,98,0.0098
"Cabrera Bello, Rafa",57,95,0.0095
"Moore, Ryan",57,93,0.0093
"Snedeker, Brandt",57,93,0.0093
"Stenson, Henrik",57,92,0.0092
"Oosthuizen, Louis",57,82,0.0082
"Schwartzel, Charl",57,81,0.0081
"Watson, Bubba",57,75,0.0075
"Grace, Branden",57,75,0.0075
"Casey, Paul",57,71,0.0071
"Kuchar, Matt",57,68,0.0068
"Fowler, Rickie",57,58,0.0058
"Matsuyama, Hideki",57,57,0.0057
"Spieth, Jordan",57,54,0.0054
"Rose, Justin",57,50,0.005
"McIlroy, Rory",57,45,0.0045
"Johnson, Dustin",57,37,0.0037
"Mickelson, Phil",57,34,0.0034
"Scott, Adam",57,26,0.0026
"Day, Jason",57,25,0.0025
"Immelman, Trevor",58,211,0.0211
"Clarke, Darren",58,200,0.02
"Herman, Jim",58,199,0.0199
"Wood, Chris",58,199,0.0199
"Smith, Cameron",58,194,0.0194
"Dubuisson, Victor",58,191,0.0191
"Love III, Davis",58,191,0.0191
"Merritt, Troy",58,189,0.0189
"Thomas, Justin",58,176,0.0176
"Aphibarnrat, Kiradech",58,176,0.0176
"Westwood, Lee",58,174,0.0174
"An, Byeong Hun",58,174,0.0174
"Lahiri, Anirban",58,174,0.0174
"Jaidee, Thongchai",58,174,0.0174
"Langer, Bernhard",58,171,0.0171
"Lee, Danny",58,169,0.0169
"Piercy, Scott",58,167,0.0167
"Streb, Robert",58,165,0.0165
"Fitzpatrick, Matthew",58,164,0.0164
"Kaufman, Smylie",58,164,0.0164
"Mahan, Hunter",58,161,0.0161
"Poulter, Ian",58,158,0.0158
"Lingmerth, David",58,158,0.0158
"Wiesberger, Bernd",58,152,0.0152
"Cabrera, Angel",58,150,0.015
"English, Harris",58,148,0.0148
"Knox, Russell",58,148,0.0148
"Taylor, Vaughn",58,148,0.0148
"Gomez, Fabian",58,147,0.0147
"Streelman, Kevin",58,145,0.0145
"Bowditch, Steven",58,145,0.0145
"Els, Ernie",58,144,0.0144
"Grillo, Emiliano",58,144,0.0144
"Lowry, Shane",58,144,0.0144
"Sullivan, Andy",58,143,0.0143
"DeChambeau, Bryson",58,138,0.0138
"Holmes, J.B.",58,134,0.0134
"Bradley, Keegan",58,134,0.0134
"Johnson, Zach",58,131,0.0131
"Kjeldsen, Soren",58,130,0.013
"Kisner, Kevin",58,129,0.0129
"McDowell, Graeme",58,127,0.0127
"Na, Kevin",58,125,0.0125
"Berger, Daniel",58,121,0.0121
"Koepka, Brooks",58,121,0.0121
"Cabrera Bello, Rafa",58,115,0.0115
"Singh, Vijay",58,115,0.0115
"Weir, Mike",58,113,0.0113
"Donaldson, Jamie",58,112,0.0112
"Horschel, Billy",58,112,0.0112
"Kaymer, Martin",58,111,0.0111
"Leishman, Marc",58,109,0.0109
"Willett, Danny",58,109,0.0109
"Dufner, Jason",58,108,0.0108
"Simpson, Webb",58,107,0.0107
"Grace, Branden",58,105,0.0105
"Haas, Bill",58,98,0.0098
"Garcia, Sergio",58,98,0.0098
"Kirk, Chris",58,89,0.0089
"Oosthuizen, Louis",58,88,0.0088
"Snedeker, Brandt",58,86,0.0086
"Hoffman, Charley",58,86,0.0086
"Moore, Ryan",58,83,0.0083
"Walker, Jimmy",58,81,0.0081
"Stenson, Henrik",58,80,0.008
"Watson, Bubba",58,79,0.0079
"Reed, Patrick",58,76,0.0076
"Kuchar, Matt",58,72,0.0072
"Schwartzel, Charl",58,71,0.0071
"Casey, Paul",58,69,0.0069
"Matsuyama, Hideki",58,69,0.0069
"Rose, Justin",58,65,0.0065
"Fowler, Rickie",58,63,0.0063
"Spieth, Jordan",58,52,0.0052
"Johnson, Dustin",58,47,0.0047
"McIlroy, Rory",58,45,0.0045
"Mickelson, Phil",58,41,0.0041
"Scott, Adam",58,39,0.0039
"Day, Jason",58,29,0.0029
"Clarke, Darren",59,196,0.0196
"Smith, Cameron",59,185,0.0185
"Immelman, Trevor",59,182,0.0182
"Love III, Davis",59,182,0.0182
"Merritt, Troy",59,178,0.0178
"Westwood, Lee",59,176,0.0176
"Aphibarnrat, Kiradech",59,175,0.0175
"Langer, Bernhard",59,175,0.0175
"Mahan, Hunter",59,172,0.0172
"Lee, Danny",59,172,0.0172
"Streb, Robert",59,170,0.017
"Herman, Jim",59,168,0.0168
