name,year,hole,yardage,round,par,score,rtp_score,sg_total,no_masters,Level,Mu,Mu.no.bulps,P
"Bowditch, Steven",2016,9,460,2,4,3,-1,-3.209,2,1,0.37981,0.38405,0.37981
"Bowditch, Steven",2016,9,460,2,4,3,-1,-3.209,2,0,0.931,0.93214,0.931
"Bowditch, Steven",2016,9,460,2,4,3,-1,-3.209,2,-1,0.99824,0.99827,0.99824
"Bowditch, Steven",2016,10,495,2,4,5,1,-3.209,2,3,0.00542,0.00551,0.00542
"Bowditch, Steven",2016,10,495,2,4,5,1,-3.209,2,2,0.04178,0.0425,0.04178
"Bowditch, Steven",2016,10,495,2,4,5,1,-3.209,2,1,0.33291,0.33691,0.33291
"Bowditch, Steven",2016,10,495,2,4,5,1,-3.209,2,0,0.91663,0.918,0.91663
"Bowditch, Steven",2016,10,495,2,4,5,1,-3.209,2,-1,0.99784,0.99788,0.99784
"Bowditch, Steven",2016,11,505,2,4,7,3,-3.209,2,3,0.00947,0.00964,0.00947
"Bowditch, Steven",2016,11,505,2,4,7,3,-3.209,2,2,0.07111,0.0723,0.07111
"Bowditch, Steven",2016,11,505,2,4,7,3,-3.209,2,1,0.46701,0.47148,0.46701
"Bowditch, Steven",2016,11,505,2,4,7,3,-3.209,2,0,0.95075,0.95158,0.95075
"Bowditch, Steven",2016,11,505,2,4,7,3,-3.209,2,-1,0.99877,0.99879,0.99877
"Bowditch, Steven",2016,12,155,2,3,3,0,-3.209,2,3,0.00605,0.00616,0.00605
"Bowditch, Steven",2016,12,155,2,3,3,0,-3.209,2,2,0.04646,0.04726,0.04646
"Bowditch, Steven",2016,12,155,2,3,3,0,-3.209,2,1,0.35801,0.36215,0.35801
"Bowditch, Steven",2016,12,155,2,3,3,0,-3.209,2,0,0.92474,0.92598,0.92474
"Bowditch, Steven",2016,12,155,2,3,3,0,-3.209,2,-1,0.99807,0.9981,0.99807
"Bowditch, Steven",2016,13,510,2,5,6,1,-3.209,2,3,0.00099,0.001,0.00099
"Bowditch, Steven",2016,13,510,2,5,6,1,-3.209,2,2,0.00784,0.00798,0.00784
"Bowditch, Steven",2016,13,510,2,5,6,1,-3.209,2,1,0.08291,0.08429,0.08291
"Bowditch, Steven",2016,13,510,2,5,6,1,-3.209,2,0,0.66576,0.66974,0.66576
"Bowditch, Steven",2016,13,510,2,5,6,1,-3.209,2,-1,0.9882,0.98841,0.9882
"Bowditch, Steven",2016,14,440,2,4,4,0,-3.209,2,3,0.00506,0.00515,0.00506
"Bowditch, Steven",2016,14,440,2,4,4,0,-3.209,2,2,0.03911,0.03979,0.03911
"Bowditch, Steven",2016,14,440,2,4,4,0,-3.209,2,1,0.31783,0.32174,0.31783
"Bowditch, Steven",2016,14,440,2,4,4,0,-3.209,2,0,0.91123,0.91267,0.91123
"Bowditch, Steven",2016,14,440,2,4,4,0,-3.209,2,-1,0.99769,0.99773,0.99769
"Bowditch, Steven",2016,15,530,2,5,5,0,-3.209,2,3,0.00135,0.00137,0.00135
"Bowditch, Steven",2016,15,530,2,5,5,0,-3.209,2,2,0.01071,0.0109,0.01071
"Bowditch, Steven",2016,15,530,2,5,5,0,-3.209,2,1,0.11021,0.11198,0.11021
"Bowditch, Steven",2016,15,530,2,5,5,0,-3.209,2,0,0.73183,0.73534,0.73183
"Bowditch, Steven",2016,15,530,2,5,5,0,-3.209,2,-1,0.99136,0.99152,0.99136
"Bowditch, Steven",2016,16,170,2,3,3,0,-3.209,2,3,0.00431,0.00439,0.00431
"Bowditch, Steven",2016,16,170,2,3,3,0,-3.209,2,2,0.0335,0.03409,0.0335
"Bowditch, Steven",2016,16,170,2,3,3,0,-3.209,2,1,0.28405,0.28772,0.28405
"Bowditch, Steven",2016,16,170,2,3,3,0,-3.209,2,0,0.89734,0.89899,0.89734
"Bowditch, Steven",2016,16,170,2,3,3,0,-3.209,2,-1,0.99729,0.99734,0.99729
"Bowditch, Steven",2016,17,440,2,4,5,1,-3.209,2,3,0.00487,0.00496,0.00487
"Bowditch, Steven",2016,17,440,2,4,5,1,-3.209,2,2,0.03774,0.03839,0.03774
"Bowditch, Steven",2016,17,440,2,4,5,1,-3.209,2,1,0.30981,0.31367,0.30981
"Bowditch, Steven",2016,17,440,2,4,5,1,-3.209,2,0,0.90817,0.90966,0.90817
"Bowditch, Steven",2016,17,440,2,4,5,1,-3.209,2,-1,0.9976,0.99764,0.9976
"Bowditch, Steven",2016,18,465,2,4,5,1,-3.209,2,3,0.00335,0.00341,0.00335
"Bowditch, Steven",2016,18,465,2,4,5,1,-3.209,2,2,0.02623,0.02669,0.02623
"Bowditch, Steven",2016,18,465,2,4,5,1,-3.209,2,1,0.23567,0.23892,0.23567
"Bowditch, Steven",2016,18,465,2,4,5,1,-3.209,2,0,0.87169,0.87368,0.87169
"Bowditch, Steven",2016,18,465,2,4,5,1,-3.209,2,-1,0.99651,0.99657,0.99651
"Bowditch, Steven",2016,1,445,3,4,.,.,-3.209,2,3,0.00975,0.00993,0.00975
"Bowditch, Steven",2016,1,445,3,4,.,.,-3.209,2,2,0.07308,0.07431,0.07308
"Bowditch, Steven",2016,1,445,3,4,.,.,-3.209,2,1,0.47437,0.47884,0.47437
"Bowditch, Steven",2016,1,445,3,4,.,.,-3.209,2,0,0.95211,0.95293,0.95211
"Bowditch, Steven",2016,1,445,3,4,.,.,-3.209,2,-1,0.99881,0.99883,0.99881
"Bowditch, Steven",2016,2,575,3,5,.,.,-3.209,2,3,0.00112,0.00114,0.00112
"Bowditch, Steven",2016,2,575,3,5,.,.,-3.209,2,2,0.00887,0.00903,0.00887
"Bowditch, Steven",2016,2,575,3,5,.,.,-3.209,2,1,0.09294,0.09446,0.09294
"Bowditch, Steven",2016,2,575,3,5,.,.,-3.209,2,0,0.69301,0.69681,0.69301
"Bowditch, Steven",2016,2,575,3,5,.,.,-3.209,2,-1,0.98958,0.98976,0.98958
"Bowditch, Steven",2016,3,350,3,4,.,.,-3.209,2,3,0.00145,0.00148,0.00145
"Bowditch, Steven",2016,3,350,3,4,.,.,-3.209,2,2,0.01152,0.01173,0.01152
"Bowditch, Steven",2016,3,350,3,4,.,.,-3.209,2,1,0.1177,0.11958,0.1177
"Bowditch, Steven",2016,3,350,3,4,.,.,-3.209,2,0,0.74614,0.74953,0.74614
"Bowditch, Steven",2016,3,350,3,4,.,.,-3.209,2,-1,0.99198,0.99212,0.99198
"Bowditch, Steven",2016,4,240,3,3,.,.,-3.209,2,3,0.01037,0.01056,0.01037
"Bowditch, Steven",2016,4,240,3,3,.,.,-3.209,2,2,0.07743,0.07872,0.07743
"Bowditch, Steven",2016,4,240,3,3,.,.,-3.209,2,1,0.48995,0.49444,0.48995
"Bowditch, Steven",2016,4,240,3,3,.,.,-3.209,2,0,0.95488,0.95565,0.95488
"Bowditch, Steven",2016,4,240,3,3,.,.,-3.209,2,-1,0.99888,0.9989,0.99888
"Bowditch, Steven",2016,5,455,3,4,.,.,-3.209,2,3,0.00646,0.00658,0.00646
"Bowditch, Steven",2016,5,455,3,4,.,.,-3.209,2,2,0.04951,0.05036,0.04951
"Bowditch, Steven",2016,5,455,3,4,.,.,-3.209,2,1,0.37351,0.37772,0.37351
"Bowditch, Steven",2016,5,455,3,4,.,.,-3.209,2,0,0.92926,0.93043,0.92926
"Bowditch, Steven",2016,5,455,3,4,.,.,-3.209,2,-1,0.99819,0.99823,0.99819
"Bowditch, Steven",2016,6,180,3,3,.,.,-3.209,2,3,0.00353,0.0036,0.00353
"Bowditch, Steven",2016,6,180,3,3,.,.,-3.209,2,2,0.02761,0.02809,0.02761
"Bowditch, Steven",2016,6,180,3,3,.,.,-3.209,2,1,0.24526,0.24859,0.24526
"Bowditch, Steven",2016,6,180,3,3,.,.,-3.209,2,0,0.87744,0.87936,0.87744
"Bowditch, Steven",2016,6,180,3,3,.,.,-3.209,2,-1,0.99669,0.99675,0.99669
"Bowditch, Steven",2016,7,450,3,4,.,.,-3.209,2,3,0.01192,0.01213,0.01192
"Bowditch, Steven",2016,7,450,3,4,.,.,-3.209,2,2,0.08808,0.08953,0.08808
"Bowditch, Steven",2016,7,450,3,4,.,.,-3.209,2,1,0.52505,0.52953,0.52505
"Bowditch, Steven",2016,7,450,3,4,.,.,-3.209,2,0,0.96056,0.96124,0.96056
"Bowditch, Steven",2016,7,450,3,4,.,.,-3.209,2,-1,0.99902,0.99904,0.99902
"Bowditch, Steven",2016,8,570,3,5,.,.,-3.209,2,3,0.00119,0.00121,0.00119
"Bowditch, Steven",2016,8,570,3,5,.,.,-3.209,2,2,0.00943,0.0096,0.00943
"Bowditch, Steven",2016,8,570,3,5,.,.,-3.209,2,1,0.09823,0.09984,0.09823
"Bowditch, Steven",2016,8,570,3,5,.,.,-3.209,2,0,0.70589,0.7096,0.70589
"Bowditch, Steven",2016,8,570,3,5,.,.,-3.209,2,-1,0.99019,0.99036,0.99019
"Bowditch, Steven",2016,9,460,3,4,.,.,-3.209,2,3,0.00342,0.00349,0.00342
"Bowditch, Steven",2016,9,460,3,4,.,.,-3.209,2,2,0.02677,0.02724,0.02677
"Bowditch, Steven",2016,9,460,3,4,.,.,-3.209,2,1,0.23947,0.24276,0.23947
"Bowditch, Steven",2016,9,460,3,4,.,.,-3.209,2,0,0.87401,0.87598,0.87401
"Bowditch, Steven",2016,9,460,3,4,.,.,-3.209,2,-1,0.99658,0.99665,0.99658
"Bowditch, Steven",2016,10,495,3,4,.,.,-3.209,2,3,0.00556,0.00566,0.00556
"Bowditch, Steven",2016,10,495,3,4,.,.,-3.209,2,2,0.04288,0.04362,0.04288
"Bowditch, Steven",2016,10,495,3,4,.,.,-3.209,2,1,0.33898,0.34302,0.33898
"Bowditch, Steven",2016,10,495,3,4,.,.,-3.209,2,0,0.91869,0.92002,0.91869
"Bowditch, Steven",2016,10,495,3,4,.,.,-3.209,2,-1,0.9979,0.99794,0.9979
"Bowditch, Steven",2016,11,505,3,4,.,.,-3.209,2,3,0.00735,0.00748,0.00735
"Bowditch, Steven",2016,11,505,3,4,.,.,-3.209,2,2,0.05596,0.05692,0.05596
"Bowditch, Steven",2016,11,505,3,4,.,.,-3.209,2,1,0.40424,0.40857,0.40424
"Bowditch, Steven",2016,11,505,3,4,.,.,-3.209,2,0,0.9373,0.93835,0.9373
"Bowditch, Steven",2016,11,505,3,4,.,.,-3.209,2,-1,0.99841,0.99844,0.99841
"Bowditch, Steven",2016,12,155,3,3,.,.,-3.209,2,3,0.00347,0.00353,0.00347
"Bowditch, Steven",2016,12,155,3,3,.,.,-3.209,2,2,0.02712,0.02759,0.02712
"Bowditch, Steven",2016,12,155,3,3,.,.,-3.209,2,1,0.24187,0.24518,0.24187
"Bowditch, Steven",2016,12,155,3,3,.,.,-3.209,2,0,0.87545,0.8774,0.87545
"Bowditch, Steven",2016,12,155,3,3,.,.,-3.209,2,-1,0.99663,0.99669,0.99663
"Bowditch, Steven",2016,13,510,3,5,.,.,-3.209,2,3,0.00074,0.00076,0.00074
"Bowditch, Steven",2016,13,510,3,5,.,.,-3.209,2,2,0.00591,0.00601,0.00591
"Bowditch, Steven",2016,13,510,3,5,.,.,-3.209,2,1,0.06369,0.06477,0.06369
"Bowditch, Steven",2016,13,510,3,5,.,.,-3.209,2,0,0.59979,0.60409,0.59979
"Bowditch, Steven",2016,13,510,3,5,.,.,-3.209,2,-1,0.98438,0.98466,0.98438
"Bowditch, Steven",2016,14,440,3,4,.,.,-3.209,2,3,0.00426,0.00434,0.00426
"Bowditch, Steven",2016,14,440,3,4,.,.,-3.209,2,2,0.03315,0.03373,0.03315
"Bowditch, Steven",2016,14,440,3,4,.,.,-3.209,2,1,0.28186,0.28551,0.28186
"Bowditch, Steven",2016,14,440,3,4,.,.,-3.209,2,0,0.89634,0.898,0.89634
"Bowditch, Steven",2016,14,440,3,4,.,.,-3.209,2,-1,0.99726,0.99731,0.99726
"Bowditch, Steven",2016,15,530,3,5,.,.,-3.209,2,3,0.00156,0.00159,0.00156
"Bowditch, Steven",2016,15,530,3,5,.,.,-3.209,2,2,0.01238,0.0126,0.01238
"Bowditch, Steven",2016,15,530,3,5,.,.,-3.209,2,1,0.12543,0.12742,0.12543
"Bowditch, Steven",2016,15,530,3,5,.,.,-3.209,2,0,0.75961,0.76288,0.75961
"Bowditch, Steven",2016,15,530,3,5,.,.,-3.209,2,-1,0.99253,0.99266,0.99253
"Bowditch, Steven",2016,16,170,3,3,.,.,-3.209,2,3,0.00362,0.00368,0.00362
"Bowditch, Steven",2016,16,170,3,3,.,.,-3.209,2,2,0.02825,0.02875,0.02825
"Bowditch, Steven",2016,16,170,3,3,.,.,-3.209,2,1,0.24967,0.25305,0.24967
"Bowditch, Steven",2016,16,170,3,3,.,.,-3.209,2,0,0.87997,0.88185,0.87997
"Bowditch, Steven",2016,16,170,3,3,.,.,-3.209,2,-1,0.99677,0.99682,0.99677
"Bowditch, Steven",2016,17,440,3,4,.,.,-3.209,2,3,0.00867,0.00882,0.00867
"Bowditch, Steven",2016,17,440,3,4,.,.,-3.209,2,2,0.06542,0.06652,0.06542
"Bowditch, Steven",2016,17,440,3,4,.,.,-3.209,2,1,0.4448,0.44924,0.4448
"Bowditch, Steven",2016,17,440,3,4,.,.,-3.209,2,0,0.94638,0.94729,0.94638
"Bowditch, Steven",2016,17,440,3,4,.,.,-3.209,2,-1,0.99865,0.99868,0.99865
"Bowditch, Steven",2016,18,465,3,4,.,.,-3.209,2,3,0.00913,0.00929,0.00913
"Bowditch, Steven",2016,18,465,3,4,.,.,-3.209,2,2,0.06868,0.06983,0.06868
"Bowditch, Steven",2016,18,465,3,4,.,.,-3.209,2,1,0.45771,0.46217,0.45771
"Bowditch, Steven",2016,18,465,3,4,.,.,-3.209,2,0,0.94897,0.94983,0.94897
"Bowditch, Steven",2016,18,465,3,4,.,.,-3.209,2,-1,0.99872,0.99875,0.99872
"Bowditch, Steven",2016,1,445,4,4,.,.,-3.209,2,3,0.0067,0.00682,0.0067
"Bowditch, Steven",2016,1,445,4,4,.,.,-3.209,2,2,0.05126,0.05214,0.05126
"Bowditch, Steven",2016,1,445,4,4,.,.,-3.209,2,1,0.38212,0.38637,0.38212
"Bowditch, Steven",2016,1,445,4,4,.,.,-3.209,2,0,0.93163,0.93276,0.93163
"Bowditch, Steven",2016,1,445,4,4,.,.,-3.209,2,-1,0.99826,0.99829,0.99826
"Bowditch, Steven",2016,2,575,4,5,.,.,-3.209,2,3,0.00095,0.00097,0.00095
"Bowditch, Steven",2016,2,575,4,5,.,.,-3.209,2,2,0.00758,0.00772,0.00758
"Bowditch, Steven",2016,2,575,4,5,.,.,-3.209,2,1,0.0804,0.08173,0.0804
"Bowditch, Steven",2016,2,575,4,5,.,.,-3.209,2,0,0.65826,0.66228,0.65826
"Bowditch, Steven",2016,2,575,4,5,.,.,-3.209,2,-1,0.98781,0.98802,0.98781
"Bowditch, Steven",2016,3,350,4,4,.,.,-3.209,2,3,0.00339,0.00345,0.00339
"Bowditch, Steven",2016,3,350,4,4,.,.,-3.209,2,2,0.02652,0.02698,0.02652
"Bowditch, Steven",2016,3,350,4,4,.,.,-3.209,2,1,0.23768,0.24095,0.23768
"Bowditch, Steven",2016,3,350,4,4,.,.,-3.209,2,0,0.87292,0.8749,0.87292
"Bowditch, Steven",2016,3,350,4,4,.,.,-3.209,2,-1,0.99655,0.99661,0.99655
"Bowditch, Steven",2016,4,240,4,3,.,.,-3.209,2,3,0.01177,0.01198,0.01177
"Bowditch, Steven",2016,4,240,4,3,.,.,-3.209,2,2,0.08704,0.08848,0.08704
"Bowditch, Steven",2016,4,240,4,3,.,.,-3.209,2,1,0.52181,0.52629,0.52181
"Bowditch, Steven",2016,4,240,4,3,.,.,-3.209,2,0,0.96007,0.96075,0.96007
"Bowditch, Steven",2016,4,240,4,3,.,.,-3.209,2,-1,0.99901,0.99903,0.99901
"Bowditch, Steven",2016,5,455,4,4,.,.,-3.209,2,3,0.00719,0.00732,0.00719
"Bowditch, Steven",2016,5,455,4,4,.,.,-3.209,2,2,0.05481,0.05575,0.05481
"Bowditch, Steven",2016,5,455,4,4,.,.,-3.209,2,1,0.39894,0.40325,0.39894
"Bowditch, Steven",2016,5,455,4,4,.,.,-3.209,2,0,0.93599,0.93706,0.93599
"Bowditch, Steven",2016,5,455,4,4,.,.,-3.209,2,-1,0.99838,0.99841,0.99838
"Bowditch, Steven",2016,6,180,4,3,.,.,-3.209,2,3,0.00457,0.00466,0.00457
"Bowditch, Steven",2016,6,180,4,3,.,.,-3.209,2,2,0.03549,0.03611,0.03549
"Bowditch, Steven",2016,6,180,4,3,.,.,-3.209,2,1,0.29635,0.3001,0.29635
"Bowditch, Steven",2016,6,180,4,3,.,.,-3.209,2,0,0.90271,0.90428,0.90271
"Bowditch, Steven",2016,6,180,4,3,.,.,-3.209,2,-1,0.99744,0.99749,0.99744
"Bowditch, Steven",2016,7,450,4,4,.,.,-3.209,2,3,0.00288,0.00293,0.00288
"Bowditch, Steven",2016,7,450,4,4,.,.,-3.209,2,2,0.02258,0.02298,0.02258
"Bowditch, Steven",2016,7,450,4,4,.,.,-3.209,2,1,0.20913,0.21211,0.20913
"Bowditch, Steven",2016,7,450,4,4,.,.,-3.209,2,0,0.8535,0.85573,0.8535
"Bowditch, Steven",2016,7,450,4,4,.,.,-3.209,2,-1,0.99594,0.99601,0.99594
"Bowditch, Steven",2016,8,570,4,5,.,.,-3.209,2,3,0.00124,0.00126,0.00124
"Bowditch, Steven",2016,8,570,4,5,.,.,-3.209,2,2,0.00981,0.00999,0.00981
"Bowditch, Steven",2016,8,570,4,5,.,.,-3.209,2,1,0.10188,0.10354,0.10188
"Bowditch, Steven",2016,8,570,4,5,.,.,-3.209,2,0,0.71423,0.71788,0.71423
"Bowditch, Steven",2016,8,570,4,5,.,.,-3.209,2,-1,0.99058,0.99074,0.99058
"Bowditch, Steven",2016,9,460,4,4,.,.,-3.209,2,3,0.0048,0.00488,0.0048
"Bowditch, Steven",2016,9,460,4,4,.,.,-3.209,2,2,0.03716,0.03781,0.03716
"Bowditch, Steven",2016,9,460,4,4,.,.,-3.209,2,1,0.30638,0.31021,0.30638
"Bowditch, Steven",2016,9,460,4,4,.,.,-3.209,2,0,0.90682,0.90833,0.90682
"Bowditch, Steven",2016,9,460,4,4,.,.,-3.209,2,-1,0.99756,0.99761,0.99756
"Bowditch, Steven",2016,10,495,4,4,.,.,-3.209,2,3,0.0053,0.0054,0.0053
"Bowditch, Steven",2016,10,495,4,4,.,.,-3.209,2,2,0.04096,0.04167,0.04096
"Bowditch, Steven",2016,10,495,4,4,.,.,-3.209,2,1,0.32832,0.33229,0.32832
"Bowditch, Steven",2016,10,495,4,4,.,.,-3.209,2,0,0.91503,0.91642,0.91503
"Bowditch, Steven",2016,10,495,4,4,.,.,-3.209,2,-1,0.9978,0.99784,0.9978
"Bowditch, Steven",2016,11,505,4,4,.,.,-3.209,2,3,0.00655,0.00667,0.00655
"Bowditch, Steven",2016,11,505,4,4,.,.,-3.209,2,2,0.05014,0.051,0.05014
"Bowditch, Steven",2016,11,505,4,4,.,.,-3.209,2,1,0.37663,0.38085,0.37663
"Bowditch, Steven",2016,11,505,4,4,.,.,-3.209,2,0,0.93013,0.93128,0.93013
"Bowditch, Steven",2016,11,505,4,4,.,.,-3.209,2,-1,0.99822,0.99825,0.99822
"Bowditch, Steven",2016,12,155,4,3,.,.,-3.209,2,3,0.00368,0.00375,0.00368
"Bowditch, Steven",2016,12,155,4,3,.,.,-3.209,2,2,0.02872,0.02923,0.02872
"Bowditch, Steven",2016,12,155,4,3,.,.,-3.209,2,1,0.2529,0.2563,0.2529
"Bowditch, Steven",2016,12,155,4,3,.,.,-3.209,2,0,0.88177,0.88363,0.88177
"Bowditch, Steven",2016,12,155,4,3,.,.,-3.209,2,-1,0.99682,0.99688,0.99682
"Bowditch, Steven",2016,13,510,4,5,.,.,-3.209,2,3,0.00069,0.0007,0.00069
"Bowditch, Steven",2016,13,510,4,5,.,.,-3.209,2,2,0.0055,0.0056,0.0055
"Bowditch, Steven",2016,13,510,4,5,.,.,-3.209,2,1,0.05953,0.06054,0.05953
"Bowditch, Steven",2016,13,510,4,5,.,.,-3.209,2,0,0.5824,0.58676,0.5824
"Bowditch, Steven",2016,13,510,4,5,.,.,-3.209,2,-1,0.98324,0.98353,0.98324
"Bowditch, Steven",2016,14,440,4,4,.,.,-3.209,2,3,0.00253,0.00257,0.00253
"Bowditch, Steven",2016,14,440,4,4,.,.,-3.209,2,2,0.01988,0.02023,0.01988
"Bowditch, Steven",2016,14,440,4,4,.,.,-3.209,2,1,0.18841,0.19117,0.18841
"Bowditch, Steven",2016,14,440,4,4,.,.,-3.209,2,0,0.83647,0.83891,0.83647
"Bowditch, Steven",2016,14,440,4,4,.,.,-3.209,2,-1,0.99537,0.99546,0.99537
"Bowditch, Steven",2016,15,530,4,5,.,.,-3.209,2,3,0.00045,0.00046,0.00045
"Bowditch, Steven",2016,15,530,4,5,.,.,-3.209,2,2,0.00362,0.00368,0.00362
"Bowditch, Steven",2016,15,530,4,5,.,.,-3.209,2,1,0.03988,0.04057,0.03988
"Bowditch, Steven",2016,15,530,4,5,.,.,-3.209,2,0,0.47785,0.48233,0.47785
"Bowditch, Steven",2016,15,530,4,5,.,.,-3.209,2,-1,0.97468,0.97512,0.97468
"Bowditch, Steven",2016,16,170,4,3,.,.,-3.209,2,3,0.0026,0.00264,0.0026
"Bowditch, Steven",2016,16,170,4,3,.,.,-3.209,2,2,0.02043,0.02079,0.02043
"Bowditch, Steven",2016,16,170,4,3,.,.,-3.209,2,1,0.19268,0.19549,0.19268
"Bowditch, Steven",2016,16,170,4,3,.,.,-3.209,2,0,0.84021,0.84261,0.84021
"Bowditch, Steven",2016,16,170,4,3,.,.,-3.209,2,-1,0.9955,0.99558,0.9955
"Bowditch, Steven",2016,17,440,4,4,.,.,-3.209,2,3,0.00681,0.00693,0.00681
"Bowditch, Steven",2016,17,440,4,4,.,.,-3.209,2,2,0.05204,0.05294,0.05204
"Bowditch, Steven",2016,17,440,4,4,.,.,-3.209,2,1,0.3859,0.39016,0.3859
"Bowditch, Steven",2016,17,440,4,4,.,.,-3.209,2,0,0.93264,0.93376,0.93264
"Bowditch, Steven",2016,17,440,4,4,.,.,-3.209,2,-1,0.99829,0.99832,0.99829
"Bowditch, Steven",2016,18,465,4,4,.,.,-3.209,2,3,0.00522,0.00531,0.00522
"Bowditch, Steven",2016,18,465,4,4,.,.,-3.209,2,2,0.04033,0.04103,0.04033
"Bowditch, Steven",2016,18,465,4,4,.,.,-3.209,2,1,0.32477,0.32872,0.32477
"Bowditch, Steven",2016,18,465,4,4,.,.,-3.209,2,0,0.91377,0.91518,0.91377
"Bowditch, Steven",2016,18,465,4,4,.,.,-3.209,2,-1,0.99776,0.9978,0.99776
"Bradley, Keegan",2016,1,445,1,4,3,-1,0.298,5,3,0.00519,0.00495,0.00519
"Bradley, Keegan",2016,1,445,1,4,3,-1,0.298,5,2,0.04006,0.03828,0.04006
"Bradley, Keegan",2016,1,445,1,4,3,-1,0.298,5,1,0.32327,0.31298,0.32327
"Bradley, Keegan",2016,1,445,1,4,3,-1,0.298,5,0,0.91323,0.9094,0.91323
"Bradley, Keegan",2016,1,445,1,4,3,-1,0.298,5,-1,0.99775,0.99764,0.99775
"Bradley, Keegan",2016,2,575,1,5,4,-1,0.298,5,3,0.00057,0.00054,0.00057
"Bradley, Keegan",2016,2,575,1,5,4,-1,0.298,5,2,0.00455,0.00434,0.00455
"Bradley, Keegan",2016,2,575,1,5,4,-1,0.298,5,1,0.04973,0.04753,0.04973
"Bradley, Keegan",2016,2,575,1,5,4,-1,0.298,5,0,0.53553,0.52371,0.53553
"Bradley, Keegan",2016,2,575,1,5,4,-1,0.298,5,-1,0.9798,0.97884,0.9798
"Bradley, Keegan",2016,3,350,1,4,4,0,0.298,5,3,0.00154,0.00147,0.00154
"Bradley, Keegan",2016,3,350,1,4,4,0,0.298,5,2,0.01223,0.01167,0.01223
"Bradley, Keegan",2016,3,350,1,4,4,0,0.298,5,1,0.12413,0.11907,0.12413
"Bradley, Keegan",2016,3,350,1,4,4,0,0.298,5,0,0.75743,0.74861,0.75743
"Bradley, Keegan",2016,3,350,1,4,4,0,0.298,5,-1,0.99244,0.99208,0.99244
"Bradley, Keegan",2016,4,240,1,3,4,1,0.298,5,3,0.00487,0.00464,0.00487
"Bradley, Keegan",2016,4,240,1,3,4,1,0.298,5,2,0.0377,0.03601,0.0377
"Bradley, Keegan",2016,4,240,1,3,4,1,0.298,5,1,0.30957,0.29953,0.30957
"Bradley, Keegan",2016,4,240,1,3,4,1,0.298,5,0,0.90808,0.90404,0.90808
"Bradley, Keegan",2016,4,240,1,3,4,1,0.298,5,-1,0.9976,0.99748,0.9976
"Bradley, Keegan",2016,5,455,1,4,4,0,0.298,5,3,0.00322,0.00307,0.00322
"Bradley, Keegan",2016,5,455,1,4,4,0,0.298,5,2,0.02521,0.02407,0.02521
"Bradley, Keegan",2016,5,455,1,4,4,0,0.298,5,1,0.2284,0.22015,0.2284
"Bradley, Keegan",2016,5,455,1,4,4,0,0.298,5,0,0.86705,0.86149,0.86705
"Bradley, Keegan",2016,5,455,1,4,4,0,0.298,5,-1,0.99637,0.99619,0.99637
"Bradley, Keegan",2016,6,180,1,3,3,0,0.298,5,3,0.00306,0.00292,0.00306
"Bradley, Keegan",2016,6,180,1,3,3,0,0.298,5,2,0.02399,0.0229,0.02399
"Bradley, Keegan",2016,6,180,1,3,3,0,0.298,5,1,0.21956,0.21154,0.21956
"Bradley, Keegan",2016,6,180,1,3,3,0,0.298,5,0,0.86108,0.8553,0.86108
"Bradley, Keegan",2016,6,180,1,3,3,0,0.298,5,-1,0.99618,0.99599,0.99618
"Bradley, Keegan",2016,7,450,1,4,6,2,0.298,5,3,0.00436,0.00416,0.00436
"Bradley, Keegan",2016,7,450,1,4,6,2,0.298,5,2,0.03386,0.03235,0.03386
"Bradley, Keegan",2016,7,450,1,4,6,2,0.298,5,1,0.28633,0.27673,0.28633
"Bradley, Keegan",2016,7,450,1,4,6,2,0.298,5,0,0.89837,0.89395,0.89837
"Bradley, Keegan",2016,7,450,1,4,6,2,0.298,5,-1,0.99732,0.99719,0.99732
"Bradley, Keegan",2016,8,570,1,5,4,-1,0.298,5,3,0.00082,0.00078,0.00082
"Bradley, Keegan",2016,8,570,1,5,4,-1,0.298,5,2,0.00653,0.00623,0.00653
"Bradley, Keegan",2016,8,570,1,5,4,-1,0.298,5,1,0.06993,0.06691,0.06993
"Bradley, Keegan",2016,8,570,1,5,4,-1,0.298,5,0,0.62359,0.61239,0.62359
"Bradley, Keegan",2016,8,570,1,5,4,-1,0.298,5,-1,0.98585,0.98517,0.98585
"Bradley, Keegan",2016,9,460,1,4,4,0,0.298,5,3,0.00245,0.00233,0.00245
"Bradley, Keegan",2016,9,460,1,4,4,0,0.298,5,2,0.01927,0.01839,0.01927
"Bradley, Keegan",2016,9,460,1,4,4,0,0.298,5,1,0.18359,0.17659,0.18359
"Bradley, Keegan",2016,9,460,1,4,4,0,0.298,5,0,0.83206,0.82533,0.83206
"Bradley, Keegan",2016,9,460,1,4,4,0,0.298,5,-1,0.99522,0.99499,0.99522
"Bradley, Keegan",2016,10,495,1,4,4,0,0.298,5,3,0.00467,0.00445,0.00467
"Bradley, Keegan",2016,10,495,1,4,4,0,0.298,5,2,0.03621,0.03459,0.03621
"Bradley, Keegan",2016,10,495,1,4,4,0,0.298,5,1,0.30071,0.29083,0.30071
"Bradley, Keegan",2016,10,495,1,4,4,0,0.298,5,0,0.90453,0.90035,0.90453
"Bradley, Keegan",2016,10,495,1,4,4,0,0.298,5,-1,0.9975,0.99738,0.9975
