name,year,hole,yardage,round,par,score,rtp_score,fairway,green,bunker,sand_save,scrambling,putts,par3,par4,par5,sg_approach,sg_around,sg_tee,sg_putt,sg_total,total_score,no_holes,avg_round_score,rank,no_masters,OWGR_april,OWGR_feb,rtp_score_grouped,time,round_hole,round_hole_time,round_year,no_masters_category,OWGR_change,Level,P(.) with player effects,P(.) with no player effects
"Day, Jason",2016,1,445,1,4,4,0,1,0,0,0,1,1,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,1,13,2016,2,2.3348,0,0.90569,0.90623
"Day, Jason",2016,1,445,2,4,5,1,1,0,0,0,0,2,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,2,26,4032,2,2.3348,2,0.0192,0.01932
"Day, Jason",2016,1,445,2,4,5,1,1,0,0,0,0,2,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,2,26,4032,2,2.3348,1,0.21091,0.21195
"Day, Jason",2016,1,445,2,4,5,1,1,0,0,0,0,2,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,2,26,4032,2,2.3348,0,0.90569,0.90623
"Day, Jason",2016,1,445,3,4,5,1,1,0,0,0,0,1,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,3,39,6048,2,2.3348,2,0.0192,0.01932
"Day, Jason",2016,1,445,3,4,5,1,1,0,0,0,0,1,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,3,39,6048,2,2.3348,1,0.21091,0.21195
"Day, Jason",2016,1,445,3,4,5,1,1,0,0,0,0,1,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,3,39,6048,2,2.3348,0,0.90569,0.90623
"Day, Jason",2016,1,445,4,4,4,0,0,1,0,0,-1,2,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,4,52,8064,2,2.3348,2,0.0192,0.01932
"Day, Jason",2016,1,445,4,4,4,0,0,1,0,0,-1,2,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,4,52,8064,2,2.3348,1,0.21091,0.21195
"Day, Jason",2016,1,445,4,4,4,0,0,1,0,0,-1,2,3,3.99,4.51,0.426,0.375,0.186,1.13,2.118,289,72,72.25,12,6,12.3736,10.0388,.,12,4,52,8064,2,2.3348,0,0.90569,0.90623
"DeChambeau, Bryson",2016,1,445,1,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,1,13,2016,1,0.049,2,0.03277,0.03277
"DeChambeau, Bryson",2016,1,445,1,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,1,13,2016,1,0.049,1,0.31626,0.31626
"DeChambeau, Bryson",2016,1,445,1,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,1,13,2016,1,0.049,0,0.94325,0.94325
"DeChambeau, Bryson",2016,1,445,2,4,3,-1,1,0,0,0,1,0,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,2,26,4032,1,0.049,2,0.03277,0.03277
"DeChambeau, Bryson",2016,1,445,2,4,3,-1,1,0,0,0,1,0,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,2,26,4032,1,0.049,1,0.31626,0.31626
"DeChambeau, Bryson",2016,1,445,2,4,3,-1,1,0,0,0,1,0,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,2,26,4032,1,0.049,0,0.94325,0.94325
"DeChambeau, Bryson",2016,1,445,3,4,5,1,0,0,0,0,0,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,3,39,6048,1,0.049,2,0.03277,0.03277
"DeChambeau, Bryson",2016,1,445,3,4,5,1,0,0,0,0,0,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,3,39,6048,1,0.049,1,0.31626,0.31626
"DeChambeau, Bryson",2016,1,445,3,4,5,1,0,0,0,0,0,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,3,39,6048,1,0.049,0,0.94325,0.94325
"DeChambeau, Bryson",2016,1,445,4,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,4,52,8064,1,0.049,2,0.03277,0.03277
"DeChambeau, Bryson",2016,1,445,4,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,4,52,8064,1,0.049,1,0.31626,0.31626
"DeChambeau, Bryson",2016,1,445,4,4,4,0,1,1,0,0,-1,2,3.06,4.07,4.73,0.007,0.291,0.248,-0.302,0.245,293,72,73.25,22,1,0.3365,0.2875,.,12,4,52,8064,1,0.049,0,0.94325,0.94325
"Donaldson, Jamie",2016,1,445,1,4,4,0,1,0,0,0,1,1,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,1,13,2016,2,-0.0841,2,0.02931,0.02755
"Donaldson, Jamie",2016,1,445,1,4,4,0,1,0,0,0,1,1,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,1,13,2016,2,-0.0841,1,0.2919,0.27889
"Donaldson, Jamie",2016,1,445,1,4,4,0,1,0,0,0,1,1,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,1,13,2016,2,-0.0841,0,0.93676,0.93287
"Donaldson, Jamie",2016,1,445,2,4,5,1,0,0,1,0,0,2,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,2,26,4032,2,-0.0841,2,0.02931,0.02755
"Donaldson, Jamie",2016,1,445,2,4,5,1,0,0,1,0,0,2,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,2,26,4032,2,-0.0841,1,0.2919,0.27889
"Donaldson, Jamie",2016,1,445,2,4,5,1,0,0,1,0,0,2,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,2,26,4032,2,-0.0841,0,0.93676,0.93287
"Donaldson, Jamie",2016,1,445,3,4,5,1,1,0,0,0,0,2,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,3,39,6048,2,-0.0841,2,0.02931,0.02755
"Donaldson, Jamie",2016,1,445,3,4,5,1,1,0,0,0,0,2,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,3,39,6048,2,-0.0841,1,0.2919,0.27889
"Donaldson, Jamie",2016,1,445,3,4,5,1,1,0,0,0,0,2,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,3,39,6048,2,-0.0841,0,0.93676,0.93287
"Donaldson, Jamie",2016,1,445,4,4,3,-1,0,1,0,0,-1,1,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,4,52,8064,2,-0.0841,2,0.02931,0.02755
"Donaldson, Jamie",2016,1,445,4,4,3,-1,0,1,0,0,-1,1,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,4,52,8064,2,-0.0841,1,0.2919,0.27889
"Donaldson, Jamie",2016,1,445,4,4,3,-1,0,1,0,0,-1,1,3.02,4.12,4.75,0.036,-0.077,-0.33,0.784,0.413,293,72,73.25,22,4,2.2703,2.3544,.,12,4,52,8064,2,-0.0841,0,0.93676,0.93287
"Dubuisson, Victor",2016,1,445,1,4,4,0,0,0,1,1,1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,1,13,2016,2,-0.3191,2,0.03433,0.0325
"Dubuisson, Victor",2016,1,445,1,4,4,0,0,0,1,1,1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,1,13,2016,2,-0.3191,1,0.32678,0.3144
"Dubuisson, Victor",2016,1,445,1,4,4,0,0,0,1,1,1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,1,13,2016,2,-0.3191,0,0.94577,0.94278
"Dubuisson, Victor",2016,1,445,2,4,4,0,1,0,0,0,1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,2,26,4032,2,-0.3191,2,0.03433,0.0325
"Dubuisson, Victor",2016,1,445,2,4,4,0,1,0,0,0,1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,2,26,4032,2,-0.3191,1,0.32678,0.3144
"Dubuisson, Victor",2016,1,445,2,4,4,0,1,0,0,0,1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,2,26,4032,2,-0.3191,0,0.94577,0.94278
"Dubuisson, Victor",2016,1,445,3,4,4,0,1,0,0,0,1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,3,39,6048,2,-0.3191,2,0.03433,0.0325
"Dubuisson, Victor",2016,1,445,3,4,4,0,1,0,0,0,1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,3,39,6048,2,-0.3191,1,0.32678,0.3144
"Dubuisson, Victor",2016,1,445,3,4,4,0,1,0,0,0,1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,3,39,6048,2,-0.3191,0,0.94577,0.94278
"Dubuisson, Victor",2016,1,445,4,4,4,0,1,0,0,0,1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,4,52,8064,2,-0.3191,2,0.03433,0.0325
"Dubuisson, Victor",2016,1,445,4,4,4,0,1,0,0,0,1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,4,52,8064,2,-0.3191,1,0.32678,0.3144
"Dubuisson, Victor",2016,1,445,4,4,4,0,1,0,0,0,1,1,3.21,4.23,4.81,-0.374,0.928,0.219,-1.806,-1.034,299,72,74.75,44,3,2.415,2.7341,.,12,4,52,8064,2,-0.3191,0,0.94577,0.94278
"Dufner, Jason",2016,1,445,1,4,5,1,1,0,0,0,0,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,1,13,2016,2,0.034,2,0.02454,0.02303
"Dufner, Jason",2016,1,445,1,4,5,1,1,0,0,0,0,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,1,13,2016,2,0.034,1,0.25561,0.24349
"Dufner, Jason",2016,1,445,1,4,5,1,1,0,0,0,0,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,1,13,2016,2,0.034,0,0.92503,0.92041
"Dufner, Jason",2016,1,445,2,4,4,0,1,1,0,0,-1,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,2,26,4032,2,0.034,2,0.02454,0.02303
"Dufner, Jason",2016,1,445,2,4,4,0,1,1,0,0,-1,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,2,26,4032,2,0.034,1,0.25561,0.24349
"Dufner, Jason",2016,1,445,2,4,4,0,1,1,0,0,-1,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,2,26,4032,2,0.034,0,0.92503,0.92041
"Dufner, Jason",2016,1,445,3,4,.,.,1,0,0,0,0,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,3,39,6048,2,0.034,2,0.02454,0.02303
"Dufner, Jason",2016,1,445,3,4,.,.,1,0,0,0,0,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,3,39,6048,2,0.034,1,0.25561,0.24349
"Dufner, Jason",2016,1,445,3,4,.,.,1,0,0,0,0,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,3,39,6048,2,0.034,0,0.92503,0.92041
"Dufner, Jason",2016,1,445,4,4,.,.,1,1,0,0,-1,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,4,52,8064,2,0.034,2,0.02454,0.02303
"Dufner, Jason",2016,1,445,4,4,.,.,1,1,0,0,-1,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,4,52,8064,2,0.034,1,0.25561,0.24349
"Dufner, Jason",2016,1,445,4,4,.,.,1,1,0,0,-1,2,3.07,4.01,4.64,0.469,0.081,0.29,-0.353,0.488,153,36,76.5,68,6,2.089,2.055,.,12,4,52,8064,2,0.034,0,0.92503,0.92041
"Els, Ernie",2016,1,445,1,4,9,5,1,0,0,0,0,6,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,1,13,2016,2,-0.0946,2,0.02751,0.0287
"Els, Ernie",2016,1,445,1,4,9,5,1,0,0,0,0,6,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,1,13,2016,2,-0.0946,1,0.2786,0.28742
"Els, Ernie",2016,1,445,1,4,9,5,1,0,0,0,0,6,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,1,13,2016,2,-0.0946,0,0.93278,0.93545
"Els, Ernie",2016,1,445,2,4,6,2,1,0,0,0,0,3,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,2,26,4032,2,-0.0946,2,0.02751,0.0287
"Els, Ernie",2016,1,445,2,4,6,2,1,0,0,0,0,3,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,2,26,4032,2,-0.0946,1,0.2786,0.28742
"Els, Ernie",2016,1,445,2,4,6,2,1,0,0,0,0,3,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,2,26,4032,2,-0.0946,0,0.93278,0.93545
"Els, Ernie",2016,1,445,3,4,.,.,1,0,0,0,0,6,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,3,39,6048,2,-0.0946,2,0.02751,0.0287
"Els, Ernie",2016,1,445,3,4,.,.,1,0,0,0,0,6,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,3,39,6048,2,-0.0946,1,0.2786,0.28742
"Els, Ernie",2016,1,445,3,4,.,.,1,0,0,0,0,6,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,3,39,6048,2,-0.0946,0,0.93278,0.93545
"Els, Ernie",2016,1,445,4,4,.,.,1,0,0,0,0,3,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,4,52,8064,2,-0.0946,2,0.02751,0.0287
"Els, Ernie",2016,1,445,4,4,.,.,1,0,0,0,0,3,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,4,52,8064,2,-0.0946,1,0.2786,0.28742
"Els, Ernie",2016,1,445,4,4,.,.,1,0,0,0,0,3,3.1,4.11,4.7,-0.48,-0.014,0.065,0.405,-0.024,153,36,76.5,68,22,0.8038,0.8984,.,12,4,52,8064,2,-0.0946,0,0.93278,0.93545
"English, Harris",2016,1,445,1,4,4,0,1,1,0,0,-1,2,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,1,13,2016,1,0.0404,2,0.02948,0.02911
"English, Harris",2016,1,445,1,4,4,0,1,1,0,0,-1,2,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,1,13,2016,1,0.0404,1,0.2931,0.29047
"English, Harris",2016,1,445,1,4,4,0,1,1,0,0,-1,2,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,1,13,2016,1,0.0404,0,0.9371,0.93634
"English, Harris",2016,1,445,2,4,3,-1,0,1,0,0,-1,1,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,2,26,4032,1,0.0404,2,0.02948,0.02911
"English, Harris",2016,1,445,2,4,3,-1,0,1,0,0,-1,1,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,2,26,4032,1,0.0404,1,0.2931,0.29047
"English, Harris",2016,1,445,2,4,3,-1,0,1,0,0,-1,1,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,2,26,4032,1,0.0404,0,0.9371,0.93634
"English, Harris",2016,1,445,3,4,5,1,0,0,0,0,0,1,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,3,39,6048,1,0.0404,2,0.02948,0.02911
"English, Harris",2016,1,445,3,4,5,1,0,0,0,0,0,1,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,3,39,6048,1,0.0404,1,0.2931,0.29047
"English, Harris",2016,1,445,3,4,5,1,0,0,0,0,0,1,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,3,39,6048,1,0.0404,0,0.9371,0.93634
"English, Harris",2016,1,445,4,4,4,0,0,0,0,0,1,1,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,4,52,8064,1,0.0404,2,0.02948,0.02911
"English, Harris",2016,1,445,4,4,4,0,0,0,0,0,1,1,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,4,52,8064,1,0.0404,1,0.2931,0.29047
"English, Harris",2016,1,445,4,4,4,0,0,0,0,0,1,1,3.09,4.04,4.63,0.2,0.127,-0.344,0.592,0.574,299,72,74.75,44,2,1.8647,1.8243,.,12,4,52,8064,1,0.0404,0,0.9371,0.93634
"Fitzpatrick, Matthew",2016,1,445,1,4,3,-1,1,1,0,0,-1,1,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,1,13,2016,1,-0.1135,2,0.03352,0.03282
"Fitzpatrick, Matthew",2016,1,445,1,4,3,-1,1,1,0,0,-1,1,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,1,13,2016,1,-0.1135,1,0.32135,0.31659
"Fitzpatrick, Matthew",2016,1,445,1,4,3,-1,1,1,0,0,-1,1,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,1,13,2016,1,-0.1135,0,0.94449,0.94333
"Fitzpatrick, Matthew",2016,1,445,2,4,4,0,1,1,0,0,-1,2,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,2,26,4032,1,-0.1135,2,0.03352,0.03282
"Fitzpatrick, Matthew",2016,1,445,2,4,4,0,1,1,0,0,-1,2,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,2,26,4032,1,-0.1135,1,0.32135,0.31659
"Fitzpatrick, Matthew",2016,1,445,2,4,4,0,1,1,0,0,-1,2,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,2,26,4032,1,-0.1135,0,0.94449,0.94333
"Fitzpatrick, Matthew",2016,1,445,3,4,4,0,0,1,0,0,-1,2,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,3,39,6048,1,-0.1135,2,0.03352,0.03282
"Fitzpatrick, Matthew",2016,1,445,3,4,4,0,0,1,0,0,-1,2,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,3,39,6048,1,-0.1135,1,0.32135,0.31659
"Fitzpatrick, Matthew",2016,1,445,3,4,4,0,0,1,0,0,-1,2,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,3,39,6048,1,-0.1135,0,0.94449,0.94333
"Fitzpatrick, Matthew",2016,1,445,4,4,4,0,1,1,0,0,-1,2,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,4,52,8064,1,-0.1135,2,0.03352,0.03282
"Fitzpatrick, Matthew",2016,1,445,4,4,4,0,1,1,0,0,-1,2,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,4,52,8064,1,-0.1135,1,0.32135,0.31659
"Fitzpatrick, Matthew",2016,1,445,4,4,4,0,1,1,0,0,-1,2,3.05,4.13,4.66,-0.38,0.5,-0.25,0.303,0.173,288,72,72,8,2,2.4703,2.5838,.,12,4,52,8064,1,-0.1135,0,0.94449,0.94333
"Fowler, Rickie",2016,1,445,1,4,6,2,0,0,0,0,0,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,1,13,2016,2,-0.3564,2,0.01593,0.01663
"Fowler, Rickie",2016,1,445,1,4,6,2,0,0,0,0,0,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,1,13,2016,2,-0.3564,1,0.18103,0.18756
"Fowler, Rickie",2016,1,445,1,4,6,2,0,0,0,0,0,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,1,13,2016,2,-0.3564,0,0.88817,0.89242
"Fowler, Rickie",2016,1,445,2,4,5,1,1,0,0,0,0,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,2,26,4032,2,-0.3564,2,0.01593,0.01663
"Fowler, Rickie",2016,1,445,2,4,5,1,1,0,0,0,0,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,2,26,4032,2,-0.3564,1,0.18103,0.18756
"Fowler, Rickie",2016,1,445,2,4,5,1,1,0,0,0,0,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,2,26,4032,2,-0.3564,0,0.88817,0.89242
"Fowler, Rickie",2016,1,445,3,4,.,.,0,0,0,0,0,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,3,39,6048,2,-0.3564,2,0.01593,0.01663
"Fowler, Rickie",2016,1,445,3,4,.,.,0,0,0,0,0,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,3,39,6048,2,-0.3564,1,0.18103,0.18756
"Fowler, Rickie",2016,1,445,3,4,.,.,0,0,0,0,0,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,3,39,6048,2,-0.3564,0,0.88817,0.89242
"Fowler, Rickie",2016,1,445,4,4,.,.,1,0,0,0,0,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,4,52,8064,2,-0.3564,2,0.01593,0.01663
"Fowler, Rickie",2016,1,445,4,4,.,.,1,0,0,0,0,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,4,52,8064,2,-0.3564,1,0.18103,0.18756
"Fowler, Rickie",2016,1,445,4,4,.,.,1,0,0,0,0,2,3.08,3.99,4.58,0.308,0.387,0.529,0.153,1.378,153,36,76.5,68,6,7.8726,8.229,.,12,4,52,8064,2,-0.3564,0,0.88817,0.89242
"Garcia, Sergio",2016,1,445,1,4,4,0,1,1,0,0,-1,2,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,1,13,2016,2,0.215,2,0.02404,0.02229
"Garcia, Sergio",2016,1,445,1,4,4,0,1,1,0,0,-1,2,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,1,13,2016,2,0.215,1,0.25163,0.23738
"Garcia, Sergio",2016,1,445,1,4,4,0,1,1,0,0,-1,2,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,1,13,2016,2,0.215,0,0.92355,0.91793
"Garcia, Sergio",2016,1,445,2,4,5,1,1,0,0,0,0,2,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,2,26,4032,2,0.215,2,0.02404,0.02229
"Garcia, Sergio",2016,1,445,2,4,5,1,1,0,0,0,0,2,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,2,26,4032,2,0.215,1,0.25163,0.23738
"Garcia, Sergio",2016,1,445,2,4,5,1,1,0,0,0,0,2,3.01,4.03,4.61,0.482,-0.031,0.737,-0.388,0.801,296,72,74,35,18,4.3097,4.0947,.,12,2,26,4032,2,0.215,0,0.92355,0.91793
